¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(411.24, 14.53, 245.38) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 17.56746
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28619
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10726
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.05141
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1106
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34514
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81471
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.57192
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61337
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99661
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.8765
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.26525
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.20991
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.16487
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.17621
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.19229
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.22407
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.485945
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704794
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943233
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20499
Ú(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487988
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799422
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149833
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532947
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964261
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444251
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974431
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600268
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31319
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14033
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09044
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1557
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39565
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87482
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.64527
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68505
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.08478
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.94683
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.87658
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.74797
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.70397
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.67019
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.70832
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 23.75121
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493127
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.712601
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951665
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214408
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.498574
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811096
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162732
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547678
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980681
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.463287
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994858
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.623697
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34031
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17365
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12989
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.20148
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44697
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93594
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72005
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75858
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.17897
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.32248
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.27864
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.25264
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.29261
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.33747
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.500328
³(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720429
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.960114
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223663
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509203
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822821
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175497
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562479
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997169
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482439
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016341
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.6473
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36755
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2072
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16973
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24794
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4991
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99807
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79627
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.834
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.26889
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.74447
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.70197
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.57518
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.54265
(411.42, 14.53, 245.53) (379.85, 9.14, 266.42) (3.36, 3.31, 8.39) Truck 24.51498
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.50755
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72828
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.968652
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.232938
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519877
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834599
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.188294
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.577353
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013722
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501704
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038398
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.671071
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39491
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.241
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20999
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29508
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55205
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06122
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87396
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91132
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35268
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514788
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736149
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977237
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242233
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530596
Ÿ(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846426
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201124
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592293
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030338
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521081
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060635
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.695012
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42237
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27504
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25064
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34276
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60582
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12539
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.95312
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.99137
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43895
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522042
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.744036
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985842
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251543
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541353
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858299
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.21398
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607299
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047013
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540563
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083051
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.719118
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44994
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30931
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2917
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39104
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66041
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1906
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03362
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07515
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.52773
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529309
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.751939
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994467
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260868
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55215
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870217
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.226862
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622369
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063745
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560152
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105641
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.743386
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47761
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3438
Á(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33315
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44002
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71582
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3014
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13646
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2643
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62064
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53659
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759858
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00311
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270205
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562982
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882178
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239768
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637497
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080529
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579842
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128407
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767812
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50538
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37852
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37499
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48969
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72293
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36658
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21553
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37314
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.82784
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543882
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.76779
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011767
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279554
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.57385
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894179
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252694
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.652684
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097363
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599629
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151343
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792391
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53324
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41345
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41722
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41003
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78758
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43291
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29636
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4571
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94364
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551032
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775734
Æ(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020441
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288911
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584729
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906219
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265639
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.667925
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114247
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.619514
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.174449
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.817126
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56118
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44859
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45983
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46455
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85317
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50047
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37899
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54266
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01465
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55748
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783691
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029125
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.298277
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595042
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.918295
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2786
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683221
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131172
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.63949
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197719
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842008
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5892
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48395
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34861
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51983
(411.42, 14.53, 245.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91974
