¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(395.49, 12.13, 327.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530427
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993823
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78995
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6546
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49854
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50753
†(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46286
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73947
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76802
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50309
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533375
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.748312
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981836
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236403
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999824
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339012
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696778
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185327
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681397
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243456
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910071
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69215
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5778
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41004
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4425
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39228
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6239
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51553
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.54951
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510911
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723952
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955336
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207476
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488844
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313001
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697317
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.132689
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622026
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175955
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.827533
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59586
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50225
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32308
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37885
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32302
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51022
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26518
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60009
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48866
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699832
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929108
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178855
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456934
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281229
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650891
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080659
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563377
„(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109318
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746169
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50105
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42797
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23763
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29911
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25518
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39843
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15601
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67978
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.466622
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675952
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903149
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150541
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425335
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736198
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604952
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029254
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505456
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04362
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665958
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40775
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32756
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15369
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20387
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18864
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30736
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08007
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76395
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.96237
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444798
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.652311
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877461
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120447
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394047
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701678
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559531
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978458
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448284
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978802
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586948
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3159
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21844
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07122
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11008
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12347
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23137
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99727
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85271
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08599
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42319
ô(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.628913
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852046
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089794
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363074
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667521
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92826
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.391837
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914827
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509316
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22552
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11106
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99243
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01769
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05958
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15724
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91594
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43124
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28793
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401799
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605758
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826904
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059589
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332416
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633729
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966576
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878674
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336104
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851781
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437365
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13661
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00542
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91539
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92679
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99704
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10257
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83602
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21813
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53641
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.380627
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582847
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.802035
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030756
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302073
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600302
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929576
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294416
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281111
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789587
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.366512
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04908
÷(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90146
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83944
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82311
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93575
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04846
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75756
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00955
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.82609
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.359674
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56018
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777442
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003373
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27205
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567242
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893003
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250396
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226815
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728252
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296682
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962955
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7992
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76456
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71112
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87574
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99487
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68051
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80544
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15384
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338939
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537758
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753121
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976269
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242345
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534548
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856854
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20694
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173265
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667766
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227886
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878229
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69858
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67797
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60129
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81698
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94182
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60482
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60563
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.51687
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.318427
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.515583
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729078
è(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949445
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212957
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502221
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82113
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.164047
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.559162
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608171
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160165
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794878
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59962
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55626
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49367
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75947
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88935
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53053
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41006
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50469
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298134
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493652
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705294
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922899
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18389
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.470261
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78583
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121714
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511881
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549397
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093465
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713478
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50164
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43323
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38818
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63505
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83739
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45761
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21865
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.59449
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.278064
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.47197
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679754
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896636
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155142
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438666
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750951
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079938
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465258
(396.05, 12.04, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896561
