¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(330.84, 6.36, 315.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598463
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164642
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324842
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838132
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032956
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242469
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468372
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712602
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977373
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265399
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579762
ê(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924172
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3105
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7549
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251393
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80961
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45146
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20698
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07431
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17381
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78275
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73199
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022131
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.172512
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333247
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505402
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043519
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253799
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480608
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72583
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991728
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280981
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596786
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943435
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346928
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795428
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296766
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860763
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50923
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2736
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16038
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33876
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03488
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41991
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.029747
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180631
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341922
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.514687
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.054396
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265525
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493206
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739468
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006508
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297084
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614379
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977117
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384226
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836939
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34326
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913197
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56849
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34193
İ(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24005
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50886
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29634
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34326
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.037599
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189002
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350865
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524263
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710864
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277587
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506212
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753524
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021787
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313704
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.640326
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011515
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422347
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879401
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390859
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9669
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6292
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41197
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35419
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6844
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56752
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63424
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045685
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.197625
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360078
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534128
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722444
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290018
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519621
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768033
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037505
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332441
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672212
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046716
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461341
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92287
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.439617
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02193
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69139
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48378
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4723
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86548
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84901
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89111
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.054006
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.206499
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.369562
Ò(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548135
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734352
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9347
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533466
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782976
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053713
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362101
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704833
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082661
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501245
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967353
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489511
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07832
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75508
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57948
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59365
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03297
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27688
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062563
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215627
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.379317
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559541
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.74659
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947863
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.164993
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798324
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07756
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392401
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738113
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119451
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542026
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012861
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540592
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13608
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82032
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68464
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71834
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19548
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73561
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.071357
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225008
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390627
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571253
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759159
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961384
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179577
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81564
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105827
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423332
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772138
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156971
Ó(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583679
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059388
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592871
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19521
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90039
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79254
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84646
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36257
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22067
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.080389
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.234644
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404676
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583273
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772059
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975265
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194554
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431851
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13466
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454872
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806834
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195315
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626287
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106971
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64636
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25581
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98886
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90323
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97812
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57296
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80512
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.089658
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244534
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.418978
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595603
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785295
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989509
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209923
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448923
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726937
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487093
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842272
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2345
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669835
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155627
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701078
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32247
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07602
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01681
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11345
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85715
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59397
«(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.099165
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.256706
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.430778
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.608243
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798867
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004117
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225689
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.47217
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75172
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51995
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878438
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274502
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714319
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205352
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75706
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4003
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16518
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1245
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25255
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15297
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51057
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.108913
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.270535
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.442867
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.621196
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812776
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01909
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241853
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495317
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777001
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.085668
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915326
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315321
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759712
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256196
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816023
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47993
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2565
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23236
(331.36, 6.37, 314.92) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39954
