¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ê(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.25102
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.159784
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410557
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683958
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98319
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30671
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657323
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044891
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475529
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95675
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484296
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07102
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73741
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49985
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33763
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.19831
ß(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.04562
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.01728
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 11.99141
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89509
(407.32, 14.35, 246.35) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 15.5118
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.278687
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.279315
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.280777
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.283076
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.286213
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.290193
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.295018
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.931861
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.162891
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413936
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687685
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987231
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314415
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665784
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054298
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48601
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968477
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502576
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09171
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76094
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52618
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.368
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.46083
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.2825
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.25344
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.2269
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01458
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08798
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.087348
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.087796
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.089041
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.091085
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.09393
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.097578
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 4.102032
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934785
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.166067
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417375
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691442
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991337
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32091
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.674366
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063782
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496595
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98034
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52112
é(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11269
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78488
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54572
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36627
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.7377
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.53139
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.50157
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.47431
(407.32, 14.35, 246.35) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 16.84863
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22609
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.913117
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.913413
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.914474
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.916298
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.918888
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.922247
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.926378
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937702
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.169224
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420843
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695197
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995498
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325459
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683062
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073432
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507349
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992388
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53805
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12143
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77168
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5136
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33901
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2835
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.79315
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.76251
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 12.73449
(407.32, 14.35, 246.35) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 16.96349
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.754395
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.753832
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.754001
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.754902
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.756536
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.758904
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.762009
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.765854
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940668
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172454
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424322
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699012
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999663
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330073
Ì(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691855
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083195
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518211
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99933
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538383
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09655
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74341
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48125
(407.32, 14.35, 246.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31232
(407.32, 14.35, 246.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 12.32801
(407.32, 14.35, 246.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 12.30661
(407.32, 14.35, 246.35) (394.59, 7.20, 263.75) (3.47, 0.55, 2.78) Tools 12.47442
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 13.00836
(407.32, 14.35, 246.35) (392.04, 7.25, 262.39) (2.89, 0.64, 3.37) Tools 13.74949
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.608324
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.60768
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.60774
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.608503
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.609971
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.612144
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.615026
(407.32, 14.35, 246.35) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 3.618617
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479518
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74745
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03996
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360459
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713122
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010071
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311594
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638488
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993948
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.206912
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.478815
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.19982
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.04187
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.03803
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.23457
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.69843
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.53
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.88723
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.03358
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477044
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744786
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03702
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357238
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709564
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022867
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32547
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653506
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010298
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.27506
Î(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.463954
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.18257
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.0216
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 12.01388
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.20532
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.66228
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.28649
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.25509
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.22678
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.20154
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.17933
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.16015
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.14395
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.13074
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.1205
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.11321
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.10888
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.10749
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474576
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.742048
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034051
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353973
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705965
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036114
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339765
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669025
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02886
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.34605
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.449012
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.16522
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.00123
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.98961
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.17595
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.626
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.96726
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.94788
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.93146
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91799
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90744
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89981
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89509
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89327
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89436
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.89835
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.90525
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.91507
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472034
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739316
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03104
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350661
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702322
Ã(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049762
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354527
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685028
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053184
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.419973
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.433991
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.14779
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 10.98076
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 11.96525
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 13.14646
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 14.5896
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.08614
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.06665
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.05014
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.0366
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.02602
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01837
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01365
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01187
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01301
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.01708
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.02408
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.03402
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469481
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736506
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027985
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347314
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698605
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063822
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369734
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705122
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078087
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486331
(406.64, 14.27, 246.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 9.471486
