¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696327
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353372
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702659
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088463
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516653
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997049
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545053
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1663
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87631
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69538
Ç(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65051
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50713
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26903
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01476
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69798
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48014
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33021
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.54402
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.51575
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.49747
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.47768
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.46211
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.45074
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.19217
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.21184
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27633
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27301
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746771
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028316
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338343
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686106
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070123
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496251
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97171
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514006
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13095
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83571
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64833
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59535
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5595
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28786
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90551
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57834
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34778
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22116
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.38269
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.35464
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.3365
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.31687
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.30142
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.66133
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73331
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013636
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323286
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6695
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051729
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475786
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948821
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482971
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09563
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79518
Ä(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60134
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54025
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61264
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19357
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79927
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46212
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21923
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07832
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.22787
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.20003
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.18203
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.16254
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14721
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.13603
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719884
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998983
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30818
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652864
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033313
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455288
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9259
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45396
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06032
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75469
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55444
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48533
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54213
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09876
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69598
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34918
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09436
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93973
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07936
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.05172
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.03384
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.0145
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.99929
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98819
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.98118
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706473
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984348
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293083
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636197
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01489
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434789
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902973
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428142
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02504
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71425
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50763
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43054
Ç(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44585
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99945
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59562
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23948
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97305
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80115
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.93697
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90951
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89177
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.87256
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.85746
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.84644
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.83949
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693043
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96971
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277896
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619547
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996424
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414274
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879993
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402302
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991911
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67387
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46091
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36328
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35099
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89763
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49257
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13295
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85526
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66194
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.80051
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.77324
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.75561
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73654
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72154
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7106
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679653
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955139
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262743
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602838
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977946
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393748
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857089
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37648
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962646
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63356
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41432
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27909
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25262
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79855
¼(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38464
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02575
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73527
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52691
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66982
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64273
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62523
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60628
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.59138
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.5805
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57365
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66627
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94055
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247533
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5861
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959445
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373186
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.83409
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350636
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933401
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59585
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36787
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.196
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1556
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70224
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27973
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9111
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61887
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39591
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26053
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51783
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50043
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.4816
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46679
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.45599
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44919
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65291
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925998
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23234
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569374
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940962
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352652
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811128
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324818
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904189
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56249
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29774
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1139
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05987
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60856
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17778
Å(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8266
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52668
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26881
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11953
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39838
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.37566
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.36237
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.34766
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.33693
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46399
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639582
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911465
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217139
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552615
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922471
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332099
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788191
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299052
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874958
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52914
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24169
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03286
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96549
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51743
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08388
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74522
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43727
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1686
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9829
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28425
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.26166
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24846
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23383
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22316
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21644
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626247
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897563
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201911
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535889
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903966
(381.32, 13.93, 262.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311521
