¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(423.86, 14.77, 252.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180415
 (423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527768
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.829734
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.162458
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527991
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932223
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954006
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487776
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09132
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77913
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56998
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48866
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48828
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.92419
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.92051
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.91954
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.92128
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.92574
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 13.93292
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.83418
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.81804
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.88349
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556163
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770488
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.002976
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255017
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530479
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832715
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165749
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528471
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933049
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385305
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49025
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0941
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78232
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57367
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49299
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51309
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.114
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.11054
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.10983
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.11186
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.11666
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.1242
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.92224
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.90599
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.97169
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558657
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773192
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005292
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.257545
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533246
¹(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835756
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.165834
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529299
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933971
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38634
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492846
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09709
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78573
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57759
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49757
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53871
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.31185
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.30862
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.30819
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.31054
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.31568
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.32362
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.015
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 19.99865
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.91615
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.90248
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.89291
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.88742
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561185
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.775846
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007656
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.260122
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536068
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83828
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.166062
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.530219
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934994
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.387487
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495638
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10023
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78933
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58175
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5017
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53736
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.51816
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.51519
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.51504
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.51773
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.52325
(423.56, 14.74, 252.54) (397.18, 7.42, 238.82) (1.21, 1.54, 1.85) Tools 14.53161
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.11257
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.0961
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.70911
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.5824
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.69302
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.69103
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.563749
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.778061
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010065
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262749
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538946
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838504
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16697
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531224
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.936117
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.388744
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498583
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10361
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79317
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58617
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50083
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53631
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65232
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12089
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86993
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12485
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81542
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.90127
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.87885
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.86054
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.71672
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.69015
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.68412
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.68213
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566347
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.780319
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012519
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265426
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540926
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838803
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167958
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532317
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937335
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.390345
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501684
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10711
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7972
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59085
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50033
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53571
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68501
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20858
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9268
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04268
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81741
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.91305
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.89062
‘(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.87229
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.72838
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.70179
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.69575
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.69376
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568554
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782618
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015018
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.268153
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54127
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839458
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.169023
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533499
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93865
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392104
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504951
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11083
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80144
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59574
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50016
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53552
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75747
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17556
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77605
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88117
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82104
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.32531
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.3035
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.28568
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.7441
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.73401
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.72795
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.72595
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570712
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784957
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.017562
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.269778
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541683
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840496
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170166
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534768
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.94014
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.393831
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903286
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11471
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80588
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60088
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50035
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53578
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69719
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09442
‘(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64628
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72186
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.3706
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.34473
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.32289
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.30505
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.2912
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.88363
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.87753
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572909
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787337
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020148
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270221
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542168
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841605
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.171391
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536123
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942482
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395666
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.905358
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1188
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81056
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60627
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50093
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53644
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67246
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0148
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5366
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56474
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.39408
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.36817
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.3463
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.32843
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.31455
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.90765
(423.56, 14.74, 252.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 20.90153
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575141
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789758
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021575
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270729
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543113
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842785
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172694
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537568
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944363
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.397614
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907556
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12304
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81542
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61189
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50186
‘(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53756
(423.56, 14.74, 252.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64865
