¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(379.16, 15.97, 292.46) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 8.684371
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24405
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69185
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66407
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63999
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.61961
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.60289
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58982
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.58039
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57458
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.5724
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57384
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57891
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609269
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881874
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174304
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487524
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830998
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209136
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62742
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092502
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612513
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19778
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.554
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92863
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33313
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78252
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4661
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36353
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77693
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74531
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71745
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6933
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.67285
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.65609
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.64298
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63352
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6277
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62551
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.62695
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63203
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622596
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896368
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187458
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501968
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846828
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226645
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646825
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1141
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636787
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18155
Ñ(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52765
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90028
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32999
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16833
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6166
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53001
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83447
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80276
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7748
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75058
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.73007
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71325
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.7001
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69061
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68477
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68258
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68402
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68912
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635903
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910879
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20074
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516455
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862782
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244209
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666323
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135864
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661196
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15795
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50231
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92464
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39124
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57865
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77122
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70131
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89606
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86424
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83619
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81189
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79131
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.77444
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76124
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75172
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74586
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74366
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74511
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.75022
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649259
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923934
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213998
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530998
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878746
Ï(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261867
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685882
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157715
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685711
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15191
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54975
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98225
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45411
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01587
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92837
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15069
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96176
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92983
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90169
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8773
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85665
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83971
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82647
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81691
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81103
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80882
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81027
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8154
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662594
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936132
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22735
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545614
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894802
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279583
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705577
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179653
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71589
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20211
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60416
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04143
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73761
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2052
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08701
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73642
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03165
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.9996
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97135
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94687
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92614
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.90914
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.89585
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88625
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88035
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87813
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.87959
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.88473
Ğ(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675951
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948428
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240723
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560257
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910935
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297383
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725348
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204864
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757139
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25355
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65989
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10202
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11321
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35218
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25009
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14181
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10579
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07361
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04525
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02068
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99986
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.98279
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96945
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95982
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95389
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95165
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95312
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95828
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689306
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960709
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254174
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574967
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.927117
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315254
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746233
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241725
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803361
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30623
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71701
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16421
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51182
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50302
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49769
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.22044
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18427
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15195
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.12348
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0988
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0779
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.06076
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04736
Ê(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.03769
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0213
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.01906
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02052
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.0257
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702672
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973056
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267639
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589725
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943351
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333176
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779312
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278759
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857976
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36019
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77556
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3202
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8235
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65791
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92021
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.3035
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26716
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.23471
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.20611
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18132
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16033
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.14311
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.12965
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11994
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11395
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10122
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1027
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.10789
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71406
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985429
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281132
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604536
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959634
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362219
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812551
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316004
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912871
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41545
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83554
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66323
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96325
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81698
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0881
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.39107
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35457
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32197
Ô(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.29323
(379.15, 15.99, 291.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.26833
