¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰ (401.81, 14.10, 245.91) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 6.552464
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516646
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877842
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27721
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72101
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161134
´(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572056
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02363
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5755
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6364
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52656
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1096
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82276
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53464
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77299
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6429
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.97425
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127486
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359657
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611423
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885407
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184515
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51229
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.873036
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271885
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71504
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157312
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567878
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01903
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61356
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70572
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44124
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99526
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69546
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.461
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76387
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63074
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 23.39026
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124703
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35661
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608186
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881848
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180595
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507996
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868303
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266651
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70922
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154045
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56428
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01509
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65213
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77481
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35841
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88414
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57186
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38773
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75495
Á(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.05252
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 21.02708
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.121971
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353663
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60498
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878344
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176785
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50382
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8637
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261538
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703543
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151277
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561231
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01387
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69122
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81335
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27792
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78314
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45177
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31478
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74633
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.86808
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.84288
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119317
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350808
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601827
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87492
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173028
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499728
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.859161
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256505
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697948
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149031
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558784
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0485
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73083
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74119
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19981
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69829
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33511
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24221
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73799
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.69085
(401.81, 14.10, 245.91) (366.06, 7.06, 258.44) (3.69, 0.51, 6.43) Tools 20.66589
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.11668
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34796
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.598761
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871575
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169374
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495718
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854748
Ô(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251585
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.692488
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147247
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556883
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08357
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77093
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67108
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12398
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61599
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2218
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17003
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53455
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.2579
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1834
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17137
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22143
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22013
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.22843
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114143
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345195
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595743
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868304
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165797
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491758
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850421
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246801
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687131
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146044
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555556
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11907
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81156
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60305
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05038
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53613
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17875
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99463
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21196
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15948
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14866
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10969
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1981
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17093
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17304
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17773
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.185
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.19543
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111621
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342492
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592834
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.865103
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16229
Ü(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48793
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846177
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242117
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681929
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145329
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554769
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15501
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85268
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53694
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97896
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45873
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23498
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72431
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90055
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1177
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.31771
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0818
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.58884
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14277
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14487
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14954
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15675
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16895
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109197
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339842
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589938
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861972
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158878
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4842
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842049
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237557
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676848
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145167
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575366
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19136
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89432
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47283
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90968
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38589
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45327
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46317
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59979
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.07877
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.27961
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.05218
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.56636
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11729
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11937
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12399
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.13166
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14514
Ö(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106805
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337274
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587165
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858934
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155559
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480536
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838016
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233064
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671886
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14549
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607738
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22816
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93648
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41566
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88331
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39341
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73576
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21078
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30912
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.04622
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.24393
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0221
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.54811
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.09444
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.09648
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10106
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11053
(401.81, 14.10, 245.91) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12398
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104505
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334753
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584413
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.855982
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152327
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476969
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834091
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228743
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667033
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146331
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640487
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26535
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94805
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42315
(401.81, 14.10, 245.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89145
