¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
•!(382.73, 10.77, 322.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.482094
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57652
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67051
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07874
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56184
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.350344
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.497679
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.656281
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.827453
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.012705
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.222047
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.442341
‚!(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.683195
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.947569
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.239013
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.561839
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.921317
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.256568
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.615624
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.046652
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.553193
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898934
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68279
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67329
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77911
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23348
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73564
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.365057
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.513484
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.673304
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.845837
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.035984
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.244238
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.466543
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.709689
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.976692
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.271174
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.597533
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.961158
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.294618
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.658152
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.094254
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.603077
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982105
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76969
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7662
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89067
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39287
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.379979
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.529519
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.690578
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.864499
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.060983
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.266777
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.491133
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.73662
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.006311
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.303899
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.633875
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.001745
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.33365
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.701668
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.142994
ò (382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.654085
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06725
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8588
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86145
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01778
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58017
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.395111
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.545784
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.708108
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.88344
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.082028
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.289665
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.516115
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.763994
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.036431
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.337195
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.670871
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.04309
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.373681
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746191
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.192895
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.706235
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.759605
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.70555
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.697398
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.693838
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.693299
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.696171
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.702813
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.713896
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.73051
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.755045
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.794409
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.410452
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.562281
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.72589
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.905282
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.103388
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.312907
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.541493
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.791812
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.067055
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.371067
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.708531
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.085204
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.41473
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.791737
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.243979
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.766399
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.660049
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.621131
ï (382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.607791
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.596684
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.587802
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.581196
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.576831
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.574791
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.575096
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.577836
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.583035
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.590837
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.426005
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.579008
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.743927
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.930671
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.125067
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.336503
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567268
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.82008
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.09819
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405522
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.746861
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.128097
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.456814
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.838326
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.29627
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.71559
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.62463
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.589182
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.571795
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.556557
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.543392
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.532348
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.523368
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.516491
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.511662
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.508954
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.508324
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.509818
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.441769
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.595967
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.762218
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.950939
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.147064
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.360456
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.593445
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.8488
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.129838
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.440566
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.785872
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.17178
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.499953
è (382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.885975
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.349791
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.726
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.632163
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.595496
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.574384
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.555427
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.538605
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.52389
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.511292
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.500743
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.492235
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.485767
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.481329
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.478915
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.457743
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.613158
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.782268
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.971496
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.169382
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.384767
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.620025
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.877976
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.162005
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.476203
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.825566
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.213737
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.544168
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.934703
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.404564
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.808868
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.686264
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.643021
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.617019
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.593442
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.572231
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.553287
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.536606
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.522106
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.509785
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.499566
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.491431
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.485393
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.47393
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.630581
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.807697
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.992342
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.192022
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.40944
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.647011
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.907613
å (382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.194697
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.512443
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.865959
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.255042
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.589478
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.98453
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.460615
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.813841
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.834188
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.759321
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.722349
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.689297
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.659739
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.633354
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.609889
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.58917
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.571111
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.555532
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.542392
(382.70, 10.80, 322.18) (359.26, 3.53, 326.76) (0.81, 2.16, 0.81) Human 8.531569
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.490327
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.648238
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.82787
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013478
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.214986
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.434474
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.674406
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.937714
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.227918
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.549291
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.907054
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.297343
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.635905
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.035478
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.517971
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895346
(382.70, 10.80, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65767
(382.70, 10.80, 322.18) (358.18, 3.53, 327.68) (0.81, 2.16, 0.81) Human 10.20122
(382.70, 10.80, 322.18) (358.18, 3.53, 327.68) (0.81, 2.16, 0.81) Human 10.09226
