¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(378.40, 15.16, 277.66) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 10.94288
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88916
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.905156
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073375
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.253029
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444857
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.65239
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877559
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122668
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.389118
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67768
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994968
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343789
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719875
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145539
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638272
ï(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.19175
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812597
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21699
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06831
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03047
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11797
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51722
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09056
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67792
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.69258
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66435
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64141
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62235
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60714
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90116
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06908
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.248878
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.440376
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.64754
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872294
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116924
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383217
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67121
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987845
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336651
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711966
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133841
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625122
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178547
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46644
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20168
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05056
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01721
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10211
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48754
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06783
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62431
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.60439
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57658
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55384
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.53494
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5199
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897288
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.064918
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.244885
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436067
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.642874
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867229
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111407
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37757
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66502
é(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98103
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.329884
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704468
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122446
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.612448
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165907
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45381
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18721
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0338
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00513
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08794
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45949
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04718
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57397
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.52078
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.9419
(378.22, 15.12, 276.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.81627
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.89354
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.060889
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241049
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.431927
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638392
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.862364
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106108
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372174
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659107
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974522
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323485
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697379
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113169
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600248
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802004
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44192
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17355
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01795
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99421
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07513
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43305
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02853
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52686
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.44166
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.87961
(378.22, 15.12, 276.83) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.98464
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.889915
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.056992
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236948
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427956
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634094
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857699
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101027
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.366784
ò(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65347
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968319
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317455
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690698
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105727
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588518
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789692
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43072
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1607
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00306
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98448
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06369
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40821
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0119
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48293
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.36696
(378.22, 15.12, 276.83) (387.56, 7.97, 240.98) (1.19, 1.64, 1.18) Tools 20.91688
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886414
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05323
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.232894
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424156
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62998
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.853233
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096165
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361458
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64811
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962421
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310714
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684425
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.098742
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577263
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775702
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42021
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14866
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9891
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96934
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05363
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38494
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78181
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.1686
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.13306
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.10459
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.08087
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.0609
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.04405
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.883039
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049602
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.228985
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420527
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62605
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84897
¥(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091522
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356371
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643028
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95683
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.303606
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67856
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092209
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172994
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762295
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41043
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13743
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.14503
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.99291
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.9569
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.93238
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.9101
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.89007
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.87231
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.85668
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.84321
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.83195
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.82279
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879786
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046107
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.22522
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.417066
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622304
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.844904
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.087094
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351523
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638222
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951541
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297397
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673102
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086132
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161654
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749425
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40133
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12701
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.01124
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.91211
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.88153
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.85833
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.83741
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.81863
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.80207
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.78767
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.77536
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.76525
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.75725
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876659
“(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042746
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.2216
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.413776
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618744
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84104
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082887
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.346916
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.633693
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94656
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291889
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668049
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080505
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150844
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737134
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39295
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1174
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 11.00121
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.90473
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.8749
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.85252
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.83228
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.81425
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.79837
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.78473
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.77312
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.76375
(378.22, 15.12, 276.83) (384.80, 7.87, 250.51) (0.81, 2.16, 0.81) Human 10.75642
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.873656
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.039519
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218124
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.410657
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.615366
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837376
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.078897
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342556
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.629442
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941882
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286718
(378.22, 15.12, 276.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.663403
