¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714437
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68474
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85737
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27216
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01247
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25519
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.59377
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.23245
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.21531
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.2119
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.21699
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.23115
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.372195
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561635
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766084
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987338
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227535
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489104
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774993
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07941
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401718
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.75638
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148375
¼(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583893
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07046
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617479
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23684
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95201
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81104
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.819
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.018
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46776
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25577
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5975
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19059
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.33826
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.2867
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.24908
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.2218
(376.98, 16.31, 288.39) (404.34, 8.68, 306.95) (0.81, 2.16, 0.81) Human 22.20379
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395529
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.58677
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793236
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01672
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259465
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523912
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813121
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117856
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443909
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802865
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199902
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641232
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134669
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689875
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31908
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05886
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92784
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95691
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18336
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66964
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50256
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95353
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49757
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.419134
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612212
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820726
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046534
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291875
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559302
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851869
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15701
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486872
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850234
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252376
¼(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699735
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200233
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763885
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40489
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16851
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05568
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09864
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35361
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87794
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69211
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32407
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69138
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.443053
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.638026
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848629
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.076798
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324773
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595224
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891203
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196844
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530618
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898514
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305883
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759401
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26719
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839492
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50219
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28095
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18704
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24424
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52892
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09302
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88754
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68489
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62346
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.467292
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.664171
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876873
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107442
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358155
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631647
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929678
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237348
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575153
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947667
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360482
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820261
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335538
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.916762
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60183
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39623
µ(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3153
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39392
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68389
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31338
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.089
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99521
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35191
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491872
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690633
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905554
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13854
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392004
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668646
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967319
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278571
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620496
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997784
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416051
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882347
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40529
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00168
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70383
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51445
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43702
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54773
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84384
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40355
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25381
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04531
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.09025
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.516716
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.717483
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.934577
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170078
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.426312
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706182
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005587
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320505
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66664
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048768
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472713
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945693
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476509
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0926
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80828
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63564
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5619
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70583
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00815
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39012
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20838
¶(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94453
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8381
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14371
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.541893
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744618
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963986
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202017
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461127
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744246
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044505
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363146
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713582
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100709
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530491
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010274
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549233
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1856
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91526
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7527
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69464
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84823
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.177
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37864
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11324
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39487
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22312
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61774
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567362
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77217
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993794
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234401
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496465
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782887
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084033
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406515
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761349
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153573
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589334
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076153
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632439
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28069
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02477
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86514
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83434
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97392
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3505
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36922
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02117
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08546
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81106
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.68284
¸(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20458
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593163
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800007
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023991
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26722
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532259
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822069
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124221
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450638
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809994
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207422
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649302
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143337
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717563
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37794
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13692
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98032
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97773
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10282
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41801
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36177
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93202
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80066
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41775
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05087
(376.98, 16.31, 288.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27169
