°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61011
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.247711
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.535688
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.852897
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.203945
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.59446
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.021655
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.455525
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.944316
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.499913
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13866
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.87177
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72948
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78363
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03139
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53111
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.94889
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.80431
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.77724
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.75332
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.73253
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.815468
◊ (370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.964088
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.123206
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.293929
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.477525
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.67546
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.889428
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.977944
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.238244
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.525296
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.841437
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.191245
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.58031
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.012196
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.446275
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.934572
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.491537
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12911
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86451
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72569
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73783
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01888
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.91678
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.03814
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.49178
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21725
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.41266
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54527
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.80939
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.957598
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.11626
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.286479
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.469516
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.666827
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.880096
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.111284
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.362685
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.515238
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.830348
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.17896
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.566624
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.000195
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.437685
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.92556
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.483961
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12108
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86227
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72308
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.73475
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00828
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.9857
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15589
‹ (370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.29962
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.48806
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.54297
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.67647
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.803512
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.951322
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109544
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.279276
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.461773
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.658481
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.871076
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.101504
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.352049
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.625398
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.819653
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.167084
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.553396
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.985372
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.429753
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.918426
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.47718
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12002
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86105
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.72165
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.74725
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9995
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.02358
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.14685
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28653
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.47292
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.59041
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.797833
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.945259
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.103057
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.272319
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.454296
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.650422
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.862367
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.092064
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.341782
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.614193
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.912464
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.155866
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.540627
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.971067
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.42248
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.913136
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.47522
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.11984
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86085
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.77379
Ÿ (370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.85819
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.16561
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15998
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.28412
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.36729
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.34172
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.31941
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.30033
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.792354
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.939408
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.096798
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.265608
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.447083
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.64265
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.853968
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.082962
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.331884
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.603392
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.900631
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.227368
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.52887
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.957276
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.416176
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.909978
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.475838
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.14954
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.94123
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.8694
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.97243
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.30451
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.15477
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.08874
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 16.02637
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 15.9953
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.787074
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.933772
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.090767
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.259143
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.440134
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.635163
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.84588
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.074196
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322354
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.592993
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.889242
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.214839
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.574288
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.973068
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.41118
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.9255
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.528552
◊ (370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21704
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00641
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.93048
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.02672
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.34787
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47421
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29695
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5335
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32515
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.781992
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.928347
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.084965
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.252922
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.433449
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.627961
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.838099
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.065765
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.313189
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.582994
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.878292
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.202795
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.560983
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.95829
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.41341
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.93657
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.531087
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21248
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00111
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.92425
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.01928
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.33884
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48302
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29499
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54372
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32192
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.777109
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.923134
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.07939
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.246946
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.427027
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.621043
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.830626
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.057669
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.304389
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.573395
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.86778
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.191238
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548213
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.943806
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.407028
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.93373
— (370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.527852
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20876
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.99678
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.91916
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.01321
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 14.33147
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48364
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29583
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55744
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3233
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.772424
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.918134
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.074042
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.241213
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420868
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.614409
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.823461
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.049906
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.295952
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.564193
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.857706
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.180161
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.535977
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.934772
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.400754
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.93153
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.525345
(370.89, 8.91, 335.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.20588
