¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(435.41, 13.95, 292.72) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.20796
€ (435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257547
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507874
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780382
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076682
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393628
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741927
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126266
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547433
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014115
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508519
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05416
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69151
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39435
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.61142
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.55416
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.4997
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.65126
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.73031
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.6866
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.64532
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.6064
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.56983
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.53555
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.50354
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.47375
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.44617
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.15287
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030589
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261477
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512141
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785057
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082936
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400486
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749476
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133098
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552861
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020155
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51931
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06524
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68846
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4028
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.56647
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.50956
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.45543
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.61683
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.68924
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.64581
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.60479
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.56614
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.52982
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.49578
ş(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.46399
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.43443
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.40706
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.90715
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034257
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265498
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516457
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789768
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088461
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407495
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757153
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138153
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558457
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026416
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530438
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07771
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69387
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41091
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.52417
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.46759
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.42229
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 11.58423
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.65059
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.60742
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.56666
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.52825
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.49216
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.45835
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.42678
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39742
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.37024
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.57893
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037946
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269494
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520814
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794548
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093681
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414579
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763321
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143334
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564223
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032858
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541887
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09054
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70837
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40914
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02815
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.11907
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.10143
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.0862
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.61432
ü(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.5714
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.53087
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.49269
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.45682
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.42322
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39185
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.36268
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.33569
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.83256
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041708
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273572
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525273
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.799383
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098948
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421794
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768153
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148685
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570175
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039503
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553687
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10377
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72331
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39961
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98735
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.44301
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.38485
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.32963
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.58039
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.5377
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.4974
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.45943
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.42376
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39035
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.35917
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.33019
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.30336
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.79877
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045519
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277691
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529749
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804286
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104309
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427497
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773119
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154192
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576277
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046293
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565804
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11739
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73868
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36408
† (435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96388
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.4055
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.34762
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.29267
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.54876
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.50629
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.46619
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.42842
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39295
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.35972
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.32871
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.29989
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.27323
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.76727
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049392
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281883
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534318
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809223
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.109771
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43375
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778288
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159834
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582552
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.05333
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578257
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13137
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75451
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32953
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94151
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.37069
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.31308
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.25837
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.51941
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.47714
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.43723
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.39965
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.36434
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.33129
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.30044
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.27178
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.24526
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.73804
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05329
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286106
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538893
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814248
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115252
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442759
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785943
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16566
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588994
 (435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.060518
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588783
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14572
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73043
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29597
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92026
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.33855
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.28117
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.2267
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.4923
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.45021
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.41048
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.37306
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.33792
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.30502
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.27433
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.2458
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.21943
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.71103
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.057214
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290401
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54354
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819294
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1208
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451691
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795998
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175121
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595622
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067921
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597098
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1605
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70107
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26339
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89046
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.30902
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.25187
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 12.19761
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.46741
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.42549
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.38591
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.34865
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.31366
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.2809
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.25034
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.22195
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.1957
(435.34, 13.94, 292.90) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 10.43057
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06123
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294706
(435.34, 13.94, 292.90) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548233
