¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¸(330.27, 7.30, 364.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93794
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.546337
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.525842
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.506405
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.488005
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.470623
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.45424
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.438839
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.424404
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.410919
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.398372
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.386748
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.376036
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.366227
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.357307
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.349271
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.34211
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.335815
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.330382
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.325805
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.322079
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.3192
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.317167
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.315977
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.315629
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.720695
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.695253
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.67099
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.647877
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.625889
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.605002
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.585193
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.56644
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.548722
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.532022
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.516321
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.501603
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.487852
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.475056
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.4632
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.452271
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.442261
ì(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.433157
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.424952
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.417637
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.411204
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.405647
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.400962
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.397143
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.394186
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.392089
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.39085
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.390467
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.805878
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.779939
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.755201
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.731635
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.709216
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.687918
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.667716
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.648592
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.630521
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.613488
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.597472
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.582456
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.568426
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.555367
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.543267
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.532111
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.521889
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.512591
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.504208
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.49673
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.490151
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.484466
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.479666
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.475748
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.472708
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.470543
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.469251
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.468832
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.895171
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.868711
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.843475
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.819433
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.796559
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.774828
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.754216
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.7347
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.716259
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.698874
(330.27, 7.30, 364.73) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 4.682526
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.667198
ì(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.652874
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.63954
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.627181
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.615785
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.605341
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.595839
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.587268
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.579619
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.572886
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.567062
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.562141
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.558119
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.554991
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.552754
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.551406
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.550946
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.988852
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.961843
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.936081
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.911539
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.888188
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.866001
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.844956
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.825028
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.806197
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.788442
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.771745
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.756087
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.741453
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.727829
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.715198
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.703549
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.692871
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.683152
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.674383
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.666553
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.659658
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.653688
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.64864
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.644506
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.641284
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.63897
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.637562
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.637058
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 5.087207
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 5.05962
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 5.033306
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 5.008236
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.984382
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.961716
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.940214
ã(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.919852
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.900609
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.882465
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.8654
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.849395
(330.27, 7.30, 364.73) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 4.834434
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.820503
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.807586
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.795671
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.784746
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.774797
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.765819
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.757799
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.750731
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.744607
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.739422
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.735171
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.731848
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.729452
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.72798
(330.27, 7.30, 364.73) (328.93, 1.25, 347.22) (1.46, 2.50, 0.44) Cabin 4.72743
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.962329
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.988658
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.016252
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.045141
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.116185
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.240869
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.372858
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30853
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22341
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.3158
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.28858
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.34074
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.44569
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.04352
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.87317
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.85473
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.86019
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.98792
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.36921
(330.14, 7.37, 363.59) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.90129
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.953396
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.979586
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.007035
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.035775
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.108356
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.232622
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.364157
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14901
(330.14, 7.37, 363.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03878
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.30826
ë(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.28104
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.33222
(330.14, 7.37, 363.59) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 13.43703
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.03688
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.86668
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.84684
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.85087
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.9784
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.35433
(330.14, 7.37, 363.59) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.83887
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.945231
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.971293
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.99861
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.027215
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.100998
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.22487
(330.14, 7.37, 363.59) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.080327
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.86377
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.619716
(330.14, 7.37, 363.59) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.81982
(330.14, 7.37, 363.59) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.67173
(330.14, 7.37, 363.59) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.17654
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.512207
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.496346
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.482379
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.84163
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.84399
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.97139
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.34148
(330.14, 7.37, 363.59) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.77958
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.937828
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.963774
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.990973
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.019455
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.094105
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.217608
(330.14, 7.37, 363.59) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.087744
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.918704
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.390134
(330.14, 7.37, 363.59) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.86153
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.409088
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.418443
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.524228
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.547437
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.537398
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.478694
(330.14, 7.37, 363.59) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.332319
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 13.96687
(330.14, 7.37, 363.59) (348.93, 1.47, 346.78) (1.16, 1.16, 6.53) Tools 14.33065
(330.14, 7.37, 363.59) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.72337
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.93118
æ(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.957023
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 4.984116
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.012488
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.087677
(330.14, 7.37, 363.59) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.210835
(330.14, 7.37, 363.59) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.095831
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.197858
(330.14, 7.37, 363.59) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.415292
