¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(424.20, 14.87, 247.14) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 7.105364
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503403
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769702
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06019
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378224
Á(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727833
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113896
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531386
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994865
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513575
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09784
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72756
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24871
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82555
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46726
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.56382
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.52886
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030397
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256301
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501097
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76719
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057447
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3752
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72451
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110208
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532396
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995979
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514815
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1018
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74632
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25584
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8334
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47603
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.29763
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.26359
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028488
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254231
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498854
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76475
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054769
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372283
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721296
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106642
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533554
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997292
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517303
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11509
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76938
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26383
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84228
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48589
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.0442
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 13.01549
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026855
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252229
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496682
¼(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762393
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052196
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369449
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718171
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103217
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530407
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998781
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529242
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12861
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79342
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28288
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85212
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49687
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.8804
(422.78, 14.84, 246.70) (404.16, 6.96, 233.74) (2.01, 1.13, 1.81) Tools 12.98056
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027581
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250313
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494597
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760118
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049719
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366738
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71518
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099875
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526722
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009288
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541379
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14237
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81846
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3103
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86295
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50894
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09326
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028409
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249673
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492575
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757932
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047323
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364114
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712296
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096693
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523179
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010662
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553749
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15638
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84241
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33882
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8828
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5221
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76626
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55481
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029296
·(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250645
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49063
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755824
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045006
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361581
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.709518
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093607
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519747
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003481
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566301
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17062
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85868
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36845
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91543
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53638
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45159
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70006
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15432
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030292
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251712
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49132
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753799
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042818
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359165
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70685
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09067
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516458
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99634
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575738
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18508
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87522
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39921
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94929
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55774
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34678
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37757
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29836
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031361
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252849
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492575
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752755
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040696
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35686
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704288
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087841
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.513323
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989244
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.567676
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19979
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89204
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43109
»(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98441
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59659
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29005
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05325
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46813
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15186
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.032504
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254099
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493922
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75421
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038674
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354636
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701858
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085137
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510339
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984571
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559663
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21474
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90912
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46411
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02079
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63552
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23437
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68313
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24025
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0792
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033716
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255414
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495348
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755782
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039399
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352509
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699531
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082573
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507465
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981355
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551691
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20949
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92649
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49831
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05847
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67097
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82776
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61037
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91156
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50388
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035054
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256843
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496891
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757443
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041209
»(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351353
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697309
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080116
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504744
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978316
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543753
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20041
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94413
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53364
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09225
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70783
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12491
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54609
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59354
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87581
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27598
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036438
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258353
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498516
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759226
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043149
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353471
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695207
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077787
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502151
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975436
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535893
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1914
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94596
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56706
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12679
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74607
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03921
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49041
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29357
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69881
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04688
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037916
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259951
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50025
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761105
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045204
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355721
(422.78, 14.84, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696426
