¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (440.55, 14.06, 275.11) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 6.669062
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951759
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184261
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43697
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712581
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014266
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345856
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711928
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11806
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571116
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072709
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628404
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25544
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96789
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79003
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74601
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87362
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.22154
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8721
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23234
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61282
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.45978
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.50844
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.56153
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.15486
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.15549
æ(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.16026
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736895
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951441
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183915
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436594
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712167
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013815
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345359
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711379
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117451
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570432
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072535
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628205
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25528
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96742
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78921
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74504
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87248
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3868
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01122
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22859
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60519
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.52089
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.56986
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.62936
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.21128
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.21191
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.21669
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736661
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951189
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183641
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436297
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711843
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01346
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344967
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710946
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116968
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569895
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072566
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628243
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2554
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96743
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78877
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74452
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75441
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18966
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01804
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22908
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59826
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.58653
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.63666
ô(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 22.22053
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.27216
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.27279
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.27757
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73649
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951004
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183442
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436078
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711604
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013198
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344679
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710627
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116616
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5695
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.072807
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628514
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25581
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96789
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7887
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55523
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75432
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18957
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01632
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25213
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.592
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.65678
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.34109
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.33756
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.33819
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.34298
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736381
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950886
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183312
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435938
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711452
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013033
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344497
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710424
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116391
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569248
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073256
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629022
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2565
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66639
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53906
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55567
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75479
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19014
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01526
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27623
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58644
ì(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.41109
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.40755
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.40818
(440.37, 14.02, 275.69) (437.65, 9.16, 317.16) (3.87, 2.97, 8.34) Truck 21.41298
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736333
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950834
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183258
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435879
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711386
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012959
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344419
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710338
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116294
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569141
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.073914
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629764
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90986
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66705
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5398
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55653
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75585
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1914
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0148
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30146
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.58151
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736347
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95085
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183274
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435897
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711406
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012983
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344442
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710366
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116326
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569177
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.074778
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2476
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91074
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66802
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54094
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55789
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75745
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19623
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01499
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32774
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57731
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736425
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950934
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183365
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435996
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711514
ö(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013102
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344573
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71051
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116488
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569357
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663187
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24864
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91191
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66939
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54253
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55973
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76324
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2137
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01581
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35518
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57378
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736564
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951084
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183527
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436173
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711708
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013315
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344808
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710769
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116776
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13699
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664319
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24996
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91339
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67108
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54449
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56609
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77831
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23193
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01725
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38369
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5709
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736764
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951303
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.183764
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43643
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711989
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013624
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345148
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805451
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654542
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.137494
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665693
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25152
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91518
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67314
‹(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5511
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5792
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79394
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25079
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0298
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40171
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5687
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737028
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951587
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184073
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436767
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.712357
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014027
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517966
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222138
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655146
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13814
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667351
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25337
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91726
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67986
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56274
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59284
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81013
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27036
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05395
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40515
(440.37, 14.02, 275.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56721
