¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(358.46, 9.27, 319.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.105662
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.790811
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060345
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.398067
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830857
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437076
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146586
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145619
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50296
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65124
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74813
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.757613
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.856006
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.958944
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.059228
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.165558
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.278466
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.398547
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.52647
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662993
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810393
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.969475
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140475
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324737
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548509
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794356
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064236
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40712
í(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845851
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.448658
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.163931
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.169133
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53986
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73202
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92174
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.759039
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.857514
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.960246
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060604
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.167014
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.280007
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.400182
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.528209
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.664845
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812713
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.971958
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14314
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327605
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55227
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798466
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070245
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416793
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861335
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460924
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181917
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193447
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57778
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8145
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11678
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.760683
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.859254
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.961837
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.062284
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.168791
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.281891
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.40218
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.530332
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667107
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.815464
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.974904
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146301
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331053
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.556548
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803144
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079444
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427093
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.877311
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.473883
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200552
í(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218567
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61675
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89871
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3569
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.762547
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.861226
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.963717
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.06427
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.170892
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.284115
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.404541
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.532842
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.669788
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.818647
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978311
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.149959
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.335458
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561347
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80839
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089203
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438021
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893783
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.487537
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.219838
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.244499
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65678
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98472
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5654
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.764631
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.863432
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.965887
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.066561
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.173315
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.286683
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.407266
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.535738
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.673174
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.822264
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.982183
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154114
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.340343
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566667
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814206
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099525
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449584
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910755
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501894
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239785
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.271251
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69788
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07291
í(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74216
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.766935
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.865871
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.968346
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.069159
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.176063
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.289595
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.410355
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.539022
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.676966
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826315
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.986522
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.15877
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345708
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.572511
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820595
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110415
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461783
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928231
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516958
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260608
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.301078
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74005
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16293
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.92263
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.76946
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.868543
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971096
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.072063
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.179135
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.292849
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.413809
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.542696
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.681166
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.830802
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991327
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.163928
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351553
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.578879
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82756
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121875
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474624
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946212
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.532732
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.282998
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331788
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78333
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25481
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10691
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.772206
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.87145
í(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.974137
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.075276
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.182533
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.29645
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417631
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.546758
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685775
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.835727
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996601
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169589
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.357883
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585775
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835103
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.13391
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488113
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964705
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.549222
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306038
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363307
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82772
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34858
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30311
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.775172
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.874591
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.977469
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078796
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.186258
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.300395
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.421819
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.551211
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.690795
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841091
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.002346
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.175756
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364699
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593203
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843227
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146524
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502254
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98371
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566437
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329734
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395637
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87323
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44427
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49353
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.778362
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.877967
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.981095
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.082626
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.19031
ï(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.304689
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.426376
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.556056
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.696227
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.846896
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.008563
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.182432
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372005
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.601163
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851934
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159722
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517053
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003234
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584379
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354089
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428788
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91988
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54193
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68678
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.781772
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.881578
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.985013
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.086766
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.19469
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.309331
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.431304
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.561297
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.702073
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.853145
(359.14, 9.22, 320.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.015255
