¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¶(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.606266
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348611
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622292
‚(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916127
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226711
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559909
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12295
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91511
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63746
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39095
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65567
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80559
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96165
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12415
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34663
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73267
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87459
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92325
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.975
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02986
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08794
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14925
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2139
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28193
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3534
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42846
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50713
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.598
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933509
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318491
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589819
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881224
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191386
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521811
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08192
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87093
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56897
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31309
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5956
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74391
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89827
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05903
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22641
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46974
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78298
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83086
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88179
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93582
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99296
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0534
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11709
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18416
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25797
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34311
€(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43212
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5251
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908215
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288688
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557903
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84696
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156739
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484537
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04047
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87838
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50121
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23609
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53799
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68476
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83755
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99664
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16228
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33487
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59864
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74222
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79237
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84556
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9019
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96148
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0335
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1105
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19112
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27547
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36362
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45572
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882789
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25942
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526564
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813317
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121881
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447932
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998648
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8842
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43414
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15996
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48285
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62817
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77941
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93688
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10089
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2717
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4497
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65726
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70663
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7634
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82938
…(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89868
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97145
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04772
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12759
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21119
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29855
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38981
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857273
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230676
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495784
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780279
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086342
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412083
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956437
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88843
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3891
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08468
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43007
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.574
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72379
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87976
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04218
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21132
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38756
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56524
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64354
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70645
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7718
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84046
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91257
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98818
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06738
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15024
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23687
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32736
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831636
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20245
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465576
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.747891
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051485
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376969
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921764
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89109
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36709
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01027
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37963
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52224
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67068
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82521
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98609
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15367
„(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32092
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48635
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58326
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64691
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71387
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78411
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85686
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9318
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01034
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09251
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17846
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26825
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805908
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174741
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435907
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71607
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017309
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341999
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922641
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88795
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34573
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93673
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33153
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47286
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61999
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77313
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93261
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09021
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24724
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41072
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52606
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5891
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6554
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72505
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79809
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87468
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95482
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03802
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12328
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2124
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780119
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147556
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406803
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68484
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983736
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305835
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922203
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86894
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32501
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86404
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28569
†(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42584
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57173
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72357
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87224
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02137
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17662
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33824
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47183
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5343
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60002
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66905
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74146
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81736
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89682
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97998
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06688
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15759
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754223
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120848
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378262
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654274
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950875
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.270434
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920479
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85052
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30488
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80141
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24204
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38109
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52576
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66617
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80791
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95546
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10896
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26881
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42055
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48247
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54763
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61607
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68788
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7632
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84201
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92447
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0107
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10077
(340.11, 7.05, 310.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728302
