¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ï(365.15, 10.07, 324.05) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82044
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966865
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26665
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.449395
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.55316
á(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914625
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3066
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73304
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19855
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70867
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26998
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89046
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57983
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35005
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82717
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84715
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01135
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35251
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61157
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78444
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86029
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42059
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681087
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959991
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259278
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481828
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.544937
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.905733
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29696
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72254
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18709
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6961
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25614
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87515
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56279
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33099
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80482
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82177
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98234
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31895
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60469
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68921
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73821
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414914
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675008
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953475
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252316
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.51639
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537164
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89733
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28785
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71263
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17626
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68423
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24307
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86068
ğ(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5467
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31298
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78373
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79784
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95494
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28729
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60062
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70017
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79805
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409544
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669273
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94737
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245737
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553123
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.553311
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889415
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27926
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70329
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16606
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.67305
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23076
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84706
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53156
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29604
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76387
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77533
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92917
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2575
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63654
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7902
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86059
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854453
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663886
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941629
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.239582
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.559977
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579117
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881982
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2712
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69452
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15649
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66255
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2192
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83428
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51734
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28014
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74525
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75419
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.905
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22957
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70718
ô(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88404
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92591
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348226
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435658
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93624
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233804
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553784
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607572
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875037
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26367
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68633
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14755
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65275
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20841
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82235
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50407
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.26529
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12058
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73445
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88244
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20354
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68972
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98177
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99402
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900671
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.848393
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931236
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228437
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548019
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.64098
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868574
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25667
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6787
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13923
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.64363
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19837
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81124
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.49173
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25148
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10504
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71614
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86148
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1793
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67463
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08344
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10098
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.16361
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3347
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926592
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223471
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542693
ß(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.683712
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862596
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25019
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67165
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13153
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6352
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18909
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80098
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48031
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23872
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09067
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69918
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84209
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15696
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66189
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18918
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19333
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170637
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881642
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922362
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218908
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537766
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.738133
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.8571
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24423
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66517
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12446
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62744
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18056
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79154
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46982
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22699
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07747
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68363
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82428
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1364
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65155
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17832
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25017
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.177704
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425007
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918454
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214756
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533298
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795135
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852089
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2388
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65926
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.118
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62038
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17278
ë(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78294
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46026
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.2163
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06544
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66944
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80808
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11768
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6395
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19875
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3102
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184774
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432674
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846355
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210982
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529275
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85479
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.861632
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23388
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65392
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11217
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61399
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16575
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77517
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45162
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20664
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05457
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6566
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79342
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10078
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61309
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22285
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37345
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191876
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440385
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70992
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207606
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525648
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868429
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904814
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2295
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64915
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10697
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60828
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15947
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76822
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44391
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19802
(365.24, 10.04, 324.44) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04486
