¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(434.90, 14.07, 303.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308857
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45581
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44868
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64969
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51101
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83959
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94527
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338169
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582458
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847676
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136671
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452639
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799468
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19117
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610348
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076626
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598258
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20085
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89854
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6676
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44663
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45676
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57645
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45945
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69196
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8012
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337722
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581999
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847202
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136146
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452035
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798813
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186894
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605651
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071348
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.592329
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19196
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.26629
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.2441
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22399
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.21175
ğ(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.20641
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.20306
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.20171
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.20234
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.20497
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337337
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581557
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846771
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135638
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451502
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798231
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18275
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601001
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066188
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.533947
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.16014
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.25776
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.24641
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.23708
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22976
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22444
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22112
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.21979
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22046
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.22311
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337013
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581225
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846375
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135221
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45102
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797713
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178651
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596496
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.872231
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.843185
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.816042
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.790773
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.767355
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.74576
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.725968
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.707961
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.691718
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.677223
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.664464
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.2433
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336714
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580865
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846002
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13484
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450597
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797246
÷(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174668
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592033
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.891626
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.862518
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.835317
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.809993
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.786523
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.764881
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.745047
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.726999
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.71072
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.696194
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.683407
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.26555
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336457
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580605
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845716
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134473
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450251
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793868
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170764
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587717
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.912852
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.883673
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.856407
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.831022
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.807495
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.785802
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.76592
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.747828
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.731511
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.716951
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.704133
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.2899
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33624
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580369
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845416
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134214
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44847
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79041
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166944
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583485
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.935923
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.906669
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.87933
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.853881
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.830294
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.808545
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.78861
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.770473
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.754112
î(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.739514
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.726663
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.31635
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336038
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580159
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845204
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133773
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445405
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787036
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163211
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579355
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.960866
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.93153
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.904116
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.878594
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.854941
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.833131
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.813144
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.794953
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.778548
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.763908
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.751021
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.34495
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11748
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335906
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580015
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845035
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131026
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442359
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783722
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159596
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575281
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.987706
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.958282
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.930786
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.905188
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.881463
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.859587
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.83954
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.821297
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.804842
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.790159
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.777232
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 10.37572
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72359
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10624
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941991
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579883
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843481
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128351
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439435
ß(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780509
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155997
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571371
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.016472
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.986952
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.959369
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.933689
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.909887
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.887941
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.867827
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.849527
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.833018
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.81829
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.805322
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56845
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34723
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71626
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1027
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941186
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579572
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841126
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125725
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43658
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777379
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152557
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567516
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028876
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.017571
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.989891
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.964126
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.940243
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.918222
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.898041
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.879677
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.863113
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.848332
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.835321
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44583
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90623
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34359
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7165
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940393
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577435
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.838776
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123183
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433807
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774306
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149195
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563783
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024714
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.050169
Ä(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 9.02239
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.99653
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.972562
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.950461
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.930205
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.911775
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.895151
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.880317
(434.80, 13.95, 302.28) (444.99, 7.47, 282.25) (1.89, 1.40, 1.45) Tools 8.867259
(434.80, 13.95, 302.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32775
