¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(378.97, 15.97, 287.80) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.47621
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.49306
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.89965
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.39272
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.38163
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.37336
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97324
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95804
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.94656
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93877
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93469
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93429
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.92716
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.93415
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757128
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050985
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373034
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727522
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119451
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555037
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041903
í(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618428
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.936463
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.904778
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.31227
(378.97, 15.95, 287.01) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.15703
(378.97, 15.95, 287.01) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 11.60488
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.59218
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.46905
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.43837
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.83889
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.85681
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.56274
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.55449
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85389
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2348
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63334
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05053
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757046
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050881
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372983
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727434
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119376
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554951
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043148
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621945
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.981401
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.949577
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.35206
(378.97, 15.95, 287.01) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.92936
(378.97, 15.95, 287.01) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.92484
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.54375
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.41693
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.38642
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.78096
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.8528
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.75137
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.74314
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17506
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03245
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42389
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89841
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756908
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050722
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37275
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727211
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119111
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554666
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045982
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625115
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.02871
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.99674
ñ(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.39405
(378.97, 15.95, 287.01) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.56435
(378.97, 15.95, 287.01) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 10.96958
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.992312
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.38896
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.33715
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.32397
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.85151
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.24385
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 14.9397
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25553
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83772
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40054
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34859
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756607
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050437
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372443
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726862
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118731
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554248
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048485
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628007
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.07844
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.04632
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.0651
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.11635
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.0181
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.990317
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.38169
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.29052
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.26267
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.85291
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.24059
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.14453
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32908
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93131
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52467
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756268
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050033
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371997
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72637
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118217
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553678
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.050783
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630572
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.13065
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.230147
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.06824
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.12253
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.01806
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.990277
û(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.37636
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.24646
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.21875
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.85703
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 14.24004
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.35809
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44751
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05441
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72243
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755817
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04953
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371449
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725778
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117533
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552925
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052742
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.005383
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.080732
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.222062
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.12266
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.13085
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.01998
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.992193
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.37297
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.20493
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.17735
(378.97, 15.95, 287.01) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 12.90047
(378.97, 15.95, 287.01) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 13.83957
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.58083
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57021
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18301
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65763
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755281
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048941
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370812
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725066
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116728
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552009
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.618936
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.628989
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.876531
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.848248
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.301873
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.14131
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.02386
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.996065
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.0003
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.16589
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.13843
(378.97, 15.95, 287.01) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.41417
(378.97, 15.95, 287.01) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.28771
ü(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 15.81323
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.41754
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31708
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754596
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048232
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370035
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724187
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115758
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.316365
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.259909
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.672118
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.928539
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.900095
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.330084
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.15394
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.02972
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.0019
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.976176
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.1293
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.10194
(378.97, 15.95, 287.01) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 12.38911
(378.97, 15.95, 287.01) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.24861
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.05584
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.65851
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04642
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753841
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047402
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369113
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723214
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114683
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.341948
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.310208
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.717242
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.98292
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.954307
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.379349
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.16874
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.03754
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.0097
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.983953
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.09511
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.06786
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.47269
(378.97, 15.95, 287.01) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.22569
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.30922
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.30454
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29733
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75302
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046498
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368089
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722076
ƒ (378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113439
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.394698
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.362763
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.364331
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.79431
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.01095
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.430856
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.77536
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.10036
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.01947
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.993699
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.0633
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.03615
(378.97, 15.95, 287.01) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 11.43519
(378.97, 15.95, 287.01) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 13.20535
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.57399
(378.97, 15.95, 287.01) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 16.56945
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62279
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75209
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045454
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366997
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720835
(378.97, 15.95, 287.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112035
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.449774
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.417634
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.387366
(378.97, 15.95, 287.01) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.826611
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.070089
(378.97, 15.95, 287.01) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.484656
(378.97, 15.95, 287.01) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.40592
(378.97, 15.95, 287.01) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.11929
