¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(399.31, 14.17, 244.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734009
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138684
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413667
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715804
—(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049256
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415504
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826477
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.287387
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41137
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01509
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73436
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5694
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52608
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6768
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96699
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17221
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15529
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14097
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.91175
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.90275
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.79822
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.98985
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7739
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05963
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240378
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435616
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647108
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877377
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128644
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402659
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703691
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035864
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399906
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.80905
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267793
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385308
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985538
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69612
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52488
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47995
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62398
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90753
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.19713
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.18017
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.16581
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.93616
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92713
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.82428
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.47724
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.79802
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053018
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23325
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.427911
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638754
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868507
˜(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118765
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391836
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691782
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022069
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.384575
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.791926
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248546
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.753288
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956565
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65853
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48118
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43479
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57221
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84975
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.10569
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.08694
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0756
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.96319
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95414
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.85315
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.05421
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.82473
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.046514
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226239
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.420333
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630624
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859785
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109056
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381199
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680082
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.007673
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369514
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775108
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229648
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.728256
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928151
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62164
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4383
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39065
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52144
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15183
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12063
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.09788
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.08975
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99287
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.98379
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.75289
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.87228
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.85407
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.040118
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.219347
‘(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412884
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622742
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851213
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099515
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37075
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668589
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993543
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354721
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758594
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211095
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703709
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900371
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58541
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39621
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34414
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46236
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17912
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14248
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11794
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.11135
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.02523
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.01613
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.60531
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.88501
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.88605
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.033832
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.212571
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405563
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614997
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84279
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.090144
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360487
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657304
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979674
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340198
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742383
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.190002
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.679642
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233478
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54988
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35493
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29563
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39595
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.21627
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17891
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15533
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.14709
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.06032
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.05118
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.4624
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.65863
‚(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.91969
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92073
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027656
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205916
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398372
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607388
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.834503
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080942
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350413
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646163
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966181
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325943
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.726477
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169048
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656056
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206723
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.515
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31448
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24809
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33095
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.26246
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.23134
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.20822
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.19881
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.09815
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.08897
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.32398
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.21202
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95708
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95811
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.021589
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.199379
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391401
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599916
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.826222
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071911
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340526
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.634058
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953574
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311957
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710875
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148514
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.632944
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180518
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48131
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27476
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20151
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26736
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53909
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.2896
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.26966
ö(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.25569
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.13877
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.12956
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1899
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.01243
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99723
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99826
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.015634
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192963
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.384635
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.592583
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.818098
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063051
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330827
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62219
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94121
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298242
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695577
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128398
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.61031
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.154863
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.775249
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23588
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1559
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20513
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46425
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87206
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6034
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.53831
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.18223
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.09478
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.08711
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0417
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.04018
(399.26, 14.27, 244.35) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0412
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.009788
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186665
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.377993
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585388
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810128
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.054361
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321317
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610558
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.929085
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284795
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68058
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.108697
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588148
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.129805
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746812
(399.26, 14.27, 244.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19775
