¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ı(399.02, 14.73, 310.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677306
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23583
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38878
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01827
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31385
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362786
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492944
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630702
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776691
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930685
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07515
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22807
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390172
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562232
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745166
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023805
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335438
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677594
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054864
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47287
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974999
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.587918
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29281
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5948
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25563
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41277
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02092
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27458
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.359197
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489177
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626733
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.772499
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927219
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087786
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241377
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404235
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577131
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760973
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035476
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348222
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691635
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070385
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49004
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985714
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.600181
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30696
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44106
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27646
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43802
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02751
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.27882
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355997
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.485806
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.623153
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768719
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.923197
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087427
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255353
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419018
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592757
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777555
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047681
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361567
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706302
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086552
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508004
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000441
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613153
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.202
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35313
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29836
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46454
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05283
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28516
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353163
–(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482793
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620007
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765365
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919673
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083685
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258265
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434464
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609118
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794873
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060364
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375497
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721587
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103401
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526707
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018872
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.626896
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01422
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37548
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32131
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49235
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.07963
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29323
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.350695
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480175
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.617238
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762456
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91657
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08037
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254758
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440759
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.626199
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813004
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073606
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389946
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73745
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120954
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546198
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038024
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641354
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852704
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39878
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34534
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52145
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10792
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30303
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.348527
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.477921
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614845
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759961
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913913
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077574
‘(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251788
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437563
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636081
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831865
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087337
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404948
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753967
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1392
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566439
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057869
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663889
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.721678
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42303
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37044
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55186
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13772
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31456
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346759
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476057
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.612896
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757836
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.911702
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075222
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249306
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434922
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633267
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845573
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101566
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420563
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7711
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158151
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587481
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078456
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503449
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655853
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44825
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39663
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58359
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16902
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32783
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345353
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.474573
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611305
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.756204
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909947
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073347
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247312
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432823
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63102
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846515
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116304
„(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436703
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788907
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17777
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6093
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099798
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338019
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.659636
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47444
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42391
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61664
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19609
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33072
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34432
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.473462
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610123
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754966
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908634
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071988
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245858
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431249
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631813
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86172
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128091
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453434
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807315
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.198118
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631888
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12186
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.216403
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664325
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50161
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4523
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65105
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22327
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3442
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.343598
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472702
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.609346
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754139
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907775
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071041
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.244825
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431813
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646547
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877522
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1402
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468808
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826366
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219185
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655301
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.0341
ô(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.10231
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.669916
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52977
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48392
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68509
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25182
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3778
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.34326
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.472341
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608972
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753733
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907331
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07058
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245034
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446111
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661859
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893968
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152789
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48262
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84597
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240965
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679526
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.876139
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102055
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.676413
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55893
(398.81, 14.76, 310.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51987
