¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (371.29, 8.85, 335.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.011026
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507665
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402813
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835678
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317503
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856977
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46491
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15506
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94513
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85838
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77058
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03558
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48819
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59097
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85887
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29459
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846617
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064766
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301103
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557935
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837986
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144475
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475726
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364853
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794714
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271816
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805664
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4069
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08903
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86927
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77035
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65139
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90961
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28648
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42956
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65269
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9841
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82665
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.043178
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277692
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532466
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81018
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114001
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447719
Ü(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324582
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.754239
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226742
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755117
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34982
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02404
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79471
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68384
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53542
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76331
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09079
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25163
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4809
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68276
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806886
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021816
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254534
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507281
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782694
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083891
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.414596
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284761
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714399
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182281
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.705306
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2936
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96014
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72141
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59895
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42256
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47663
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90101
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07898
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.28871
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39023
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.78733
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000683
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.231631
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48238
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755527
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054143
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.381886
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.245492
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671206
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138511
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656236
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23829
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89725
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64932
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51551
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31273
æ(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20073
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71685
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91154
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10106
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10618
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.747259
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.979778
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208982
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457765
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728683
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024757
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349587
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206757
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628188
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095324
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607909
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18382
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83542
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57852
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43365
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20581
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94608
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55385
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74913
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91789
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83034
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707395
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952434
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186588
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433434
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702159
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.995734
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3177
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168507
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585787
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049904
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56033
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1302
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77458
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50891
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35323
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10177
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82991
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42913
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55154
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73904
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.64109
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.59352
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.55558
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.52325
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.49614
ö(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.47382
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.4561
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.46779
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668011
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909396
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16445
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40939
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675955
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967073
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286223
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13077
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543977
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003283
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513449
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07744
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71476
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44051
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27426
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00054
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71691
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12518
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35595
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.64021
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.49785
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.46988
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.44834
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.43077
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.41709
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.40732
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.40143
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.41559
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.629107
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866912
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126942
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385632
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650073
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938772
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255158
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093559
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502768
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957381
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465306
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02553
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65594
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37331
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19678
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92925
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60707
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76716
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21881
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.65601
ö(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.50735
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.48701
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.47593
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.46898
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.46623
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.46778
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.47373
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.49857
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590683
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824978
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.081007
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361875
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624511
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910833
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.224499
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056878
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46212
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912156
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414676
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974453
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59807
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30725
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12069
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88338
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50026
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45647
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08781
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62939
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.69262
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.67821
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.70063
(371.39, 8.84, 336.00) (371.43, 1.43, 362.37) (0.81, 2.16, 0.81) Human 15.74797
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57109
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785311
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.035703
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312082
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599269
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883254
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.194246
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020691
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422087
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867607
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364811
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923151
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54123
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24239
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04599
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83923
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43562
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18131
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96049
ä(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26266
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56434
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72524
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1976
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.21593
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17295
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.554343
(371.39, 8.84, 336.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767163
