¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
£(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93088
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24737
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72672
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55267
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8627
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.95383
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.92247
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.89509
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 19.87164
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.89078
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.87856
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.87023
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.86578
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 19.86519
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75946
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956912
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176356
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413895
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671822
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910197
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148988
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406385
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684529
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986046
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369706
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898421
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25301
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61872
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03692
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26196
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74457
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57495
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89128
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.69114
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.65825
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.62947
(336.16, 7.31, 329.75) (315.74, 0.43, 305.00) (1.44, 1.43, 1.40) Tools 20.60479
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.2894
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.27681
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.26818
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.2635
(336.16, 7.31, 329.75) (315.74, 1.82, 305.00) (1.65, 1.43, 1.61) Tools 20.26277
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771393
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976067
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197054
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436332
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696184
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923829
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16368
¨(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4222
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701625
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004557
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334893
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874685
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23883
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58072
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04927
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27676
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76263
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5975
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92016
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.57716
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.55408
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.53505
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.50394
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.4927
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48546
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48222
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.48298
(336.16, 7.31, 329.75) (314.37, 3.15, 305.00) (1.46, 1.43, 1.41) Tools 21.20501
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789381
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995483
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218029
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.459055
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714011
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93798
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178843
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438537
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719317
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023715
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354789
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857983
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22274
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54228
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06174
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29171
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78088
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62028
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94945
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.47114
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.44818
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.42926
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.41435
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.41132
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.40412
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.4009
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.40166
(336.16, 7.31, 329.75) (312.99, 3.15, 305.00) (1.40, 1.43, 1.36) Tools 21.97756
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807594
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015088
¥(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239255
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482094
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727582
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952505
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194478
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455385
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.737485
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043438
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.376282
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862961
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20469
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50339
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07436
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30685
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79936
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64339
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97912
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.37016
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.34732
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.3285
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.31366
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.33454
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.32737
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.32416
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.32493
(336.16, 7.31, 329.75) (312.99, 3.15, 305.00) (1.40, 1.43, 1.36) Tools 22.79204
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826045
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034974
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260734
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50538
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741574
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967537
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210602
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472785
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756336
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063847
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379594
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923916
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18476
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49444
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08708
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32216
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81808
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66674
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00916
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.2741
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.25138
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.23265
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.21789
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.26227
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.25513
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.25194
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.2527
(336.16, 7.31, 329.75) (311.66, 3.15, 305.00) (1.54, 1.43, 1.50) Tools 23.6275
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844693
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055107
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282541
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528998
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755997
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983017
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227262
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490726
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775719
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076107
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377032
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984888
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16295
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55947
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09998
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33765
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83697
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69039
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0395
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.62564
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.59093
(336.16, 7.31, 329.75) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 20.56033
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.36742
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.34148
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.31955
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.30163
(336.16, 7.31, 329.75) (314.37, 1.79, 306.34) (1.48, 1.43, 1.52) Tools 20.28769
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.863554
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075487
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304552
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552906
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770822
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998918
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244382
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509201
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.795666
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07435
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.375156
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045824
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13927
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62345
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.113
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35328
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85612
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71428
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0702
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 21.55098
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 21.51511
¡(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 21.48473
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 21.46917
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.55951
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.55172
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.54815
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.54877
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.882639
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096062
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326831
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572631
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786101
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015311
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261991
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5282
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794862
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073237
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373957
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106731
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19904
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68644
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12616
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36909
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87545
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73843
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10127
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.51406
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.47598
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.44241
(336.16, 7.31, 329.75) (312.99, 0.43, 306.34) (1.40, 1.43, 1.36) Tools 22.4133
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.8782
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.84572
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.81759
(336.16, 7.31, 329.75) (312.96, 1.79, 306.45) (1.58, 1.43, 1.55) Tools 21.79378
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901957
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116926
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349393
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587298
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801807
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032153
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280135
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536026
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79439
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072748
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373406
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167556
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25737
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74833
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13947
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38505
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89491
(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76286
†(336.16, 7.31, 329.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.13269
