¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(333.55, 7.64, 359.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 9.578646
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66478
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517928
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812707
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136855
‡(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494959
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892482
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336263
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834733
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398585
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02427
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28491
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56165
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85581
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16909
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19379
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60825
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05451
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.60658
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88289
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17134
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50896
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94402
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55915
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4315
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507715
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.801469
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124482
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481271
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877229
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319173
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815514
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376702
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.785003
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01723
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26828
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54526
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83979
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15346
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41534
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84741
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49832
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77123
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05608
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40153
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83164
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37174
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20666
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497355
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790147
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112003
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467417
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861835
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301954
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796058
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2424
ˆ(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554479
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861814
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01326
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25314
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53054
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82556
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13979
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64828
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39438
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66403
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94545
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29851
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72389
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19111
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98984
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486965
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.778708
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099396
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453451
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846303
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284524
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760378
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037794
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335258
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654882
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858839
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01174
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23966
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51762
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8133
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12832
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2946
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56117
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83935
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19977
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62064
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06443
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78079
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97969
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476442
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767164
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086666
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439373
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830614
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266988
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577624
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842737
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126575
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431154
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710498
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858356
…(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01278
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22802
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50674
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80325
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13643
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46255
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73759
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10525
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52186
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96104
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58766
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78033
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.465826
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755538
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073848
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425176
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814817
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188868
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402996
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656591
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927726
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218289
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530324
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71099
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86039
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01645
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21841
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.498
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79558
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36811
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64017
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01485
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42738
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8473
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41604
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58822
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455131
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743786
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060923
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410844
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798859
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143382
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235961
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478758
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738101
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015567
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313176
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569376
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714045
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865082
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02291
†(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21094
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49167
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79041
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54695
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92596
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31277
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71968
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27972
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40314
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.444304
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731932
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047879
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.396397
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782814
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099611
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182099
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308799
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557077
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822383
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106499
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411473
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57338
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719681
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872499
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03217
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20581
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4878
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78797
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81331
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19537
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59715
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1514
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22483
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433431
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.720003
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034703
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381864
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766642
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057389
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138873
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22365
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384078
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638062
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909684
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200786
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438126
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579997
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728069
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.882807
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04446
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21354
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48666
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70515
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08263
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4796
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02801
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05308
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42247
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707949
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021459
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367209
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750376
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016759
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097282
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181043
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268143
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462056
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721989
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00021
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298646
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445678
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589312
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739309
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896038
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05987
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23125
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48836
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97454
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36684
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90941
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88763
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411414
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69585
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008137
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35246
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733984
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9777
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057271
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140036
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226123
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315738
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542854
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809074
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094237
(333.34, 7.64, 358.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316511
