¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
— (436.85, 13.84, 291.11) (431.19, 10.10, 264.14) (9.30, 6.12, 9.84) Truck 8.041859
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568841
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.95458
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383471
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856205
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.382711
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.993468
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67651
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44385
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32633
À(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36218
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.59838
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12374
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16709
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25006
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.848029
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077631
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326854
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598288
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895461
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217615
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566073
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951511
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.38005
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.910357
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485628
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11952
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76899
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43861
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31038
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3413
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56798
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07585
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11153
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16351
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847219
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076751
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325801
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597138
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904193
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.353778
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058898
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469037
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923892
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413657
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98311
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63196
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32197
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12888
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06298
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41327
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53819
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02878
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05634
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06566
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846427
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075891
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415308
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0416
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348601
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685197
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055726
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465558
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920077
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409407
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972457
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61983
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30922
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10545
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03827
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12978
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55811
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98254
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99698
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99985
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951288
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484824
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750332
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039269
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346066
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682398
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052638
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462125
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916429
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405332
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961938
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6079
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29684
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0824
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01149
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0983
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19706
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.93712
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93375
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.93384
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238734
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482821
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748112
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037027
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.343589
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679696
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049631
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458795
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912947
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401429
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951577
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5961
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28483
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0598
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98517
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06736
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34959
š(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99483
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87119
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86766
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236877
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48082
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745949
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034812
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341202
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677062
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046734
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455565
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909627
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397727
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944475
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58452
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27326
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03756
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95935
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03698
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31338
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43866
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8093
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79422
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.235089
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47885
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74381
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032681
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338842
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67449
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.043914
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452434
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906499
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39425
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940572
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57315
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26205
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02392
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93398
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0072
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27785
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83892
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7481
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71122
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233283
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47691
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741723
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.030538
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336623
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67204
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041199
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44943
¦(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903153
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390941
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936821
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56192
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25118
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01156
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90912
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97797
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.243
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78772
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68941
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.62857
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231573
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475025
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739627
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028257
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33446
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669649
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038559
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446545
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899931
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38782
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933337
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55088
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24074
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99959
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8847
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94927
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20883
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73705
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.825
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56171
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229811
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473136
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737607
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02602
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332345
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667316
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036016
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443695
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896763
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384889
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.930059
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54465
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23063
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98806
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85896
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91324
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17535
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68686
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15294
¬(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.50534
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228113
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471302
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73558
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023825
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330311
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665095
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033569
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440989
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893771
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382173
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926979
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54113
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22092
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97699
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84207
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87519
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13911
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64178
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50255
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42381
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226445
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469457
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.733587
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021644
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328381
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662988
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031217
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438368
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890836
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379608
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923886
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53428
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21163
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96633
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83137
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83782
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0902
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60293
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74304
(437.00, 13.83, 290.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3395
