¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(434.43, 14.19, 307.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 10.44244
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622823
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041747
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51152
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013355
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576562
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23403
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9956
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85622
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84967
÷(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.02787
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42574
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09332
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.81235
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.76048
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.73999
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.72313
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.70984
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.70006
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.69403
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.80744
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.423616
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.622954
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.837423
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069159
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320262
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594853
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89819
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239468
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.615199
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.032938
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.503712
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.004566
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.567243
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22255
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98265
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84491
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83635
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01197
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40772
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06765
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.72322
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.68232
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.66551
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.65226
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.64249
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.63625
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.63353
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.72319
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419753
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618885
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833018
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064396
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315073
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589008
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89162
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232207
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60775
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024289
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496159
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.996069
Ù(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.558277
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21143
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97006
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83412
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82366
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99682
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33611
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04333
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.82798
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.77751
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.76447
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.75502
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.74921
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.74699
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.74838
(434.25, 14.23, 306.47) (439.11, 8.14, 272.49) (0.81, 2.16, 0.81) Human 17.90408
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.415969
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614907
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828711
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059751
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310013
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583292
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885284
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225079
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600475
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.0158
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.488188
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987864
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.549665
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20065
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95782
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82386
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81159
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.98241
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3173
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02039
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04819
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57626
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.412263
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611022
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824503
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055219
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305079
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577783
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87915
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218082
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593371
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007471
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47882
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979955
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.541405
É(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19022
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94595
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81413
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80014
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87846
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29963
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99877
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02155
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51354
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408634
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607123
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.820393
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050803
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30027
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572529
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873159
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211221
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586443
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999303
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.469635
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972335
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533498
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18013
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93442
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80492
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7893
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8647
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28305
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97855
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99682
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45319
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405086
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60329
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816383
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046503
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295588
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567413
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867312
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204492
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578985
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991296
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460631
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965008
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.525408
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17039
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92326
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79623
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61137
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8517
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26756
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95964
Å(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97391
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39519
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.401617
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.599544
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812473
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.04232
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291035
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562438
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86161
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1979
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571663
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983452
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451812
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957974
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.517447
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.161
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91245
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78807
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60114
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83947
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25313
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94205
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95281
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36527
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398229
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595883
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808664
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.038255
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286608
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5576
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856052
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191443
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564494
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975771
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.443176
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.951231
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509817
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15195
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.902
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54762
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59154
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82805
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23984
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92583
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92539
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32509
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394919
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59231
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804955
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.034306
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28231
Í(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552905
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.85064
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.185122
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557477
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.968253
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434726
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94478
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502518
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14325
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8919
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54003
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58259
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81742
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22761
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9109
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88771
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22683
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391689
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588822
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801347
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030475
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27814
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548348
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845372
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.178939
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550611
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960897
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.42646
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938624
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.495551
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13489
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63006
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53297
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57433
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80755
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21649
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89733
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85197
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13168
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88041
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.388542
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585424
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797841
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026761
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.274097
(434.25, 14.23, 306.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.543933
