¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ó (410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.90972
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.24382
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.23112
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.22042
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.21178
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.21907
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.29089
¿(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.03847
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.03719
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04021
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.04752
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.05915
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.510712
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.769789
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.74299
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.724833
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.970935
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.837757
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.941133
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.955638
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.933194
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.912237
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.892747
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.874703
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.858087
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.842883
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.829074
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.816646
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.860793
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.36542
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.35099
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.33854
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.32829
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.34021
(410.13, 7.03, 362.66) (384.21, 1.10, 363.85) (0.81, 2.16, 0.81) Human 10.49075
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.1764
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17515
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17822
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.18561
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19734
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.966255
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.938243
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.911641
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.886417
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.862546
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.840003
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.818761
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.832368
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14594
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.956988
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.937382
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.919232
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.902519
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.887227
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.873338
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.86084
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.849722
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.839971
º(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32396
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.36898
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35029
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.33598
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32604
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32046
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.31923
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32235
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32983
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.34167
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.006212
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.978023
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.951252
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.92587
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.90185
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.879165
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.857791
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.837707
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.818889
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.942735
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.983963
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.965703
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.948889
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.933506
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.919536
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.906965
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.895782
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.885975
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.877537
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.87797
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.047887
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.019514
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.992569
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.967022
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.942845
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.920013
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.898501
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.878288
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.859349
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.841669
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.825226
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.963306
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.997254
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.981777
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.967721
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.955074
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.943825
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.933962
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.925475
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.918356
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.912598
³(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.954625
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.16018
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.131292
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.035642
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.009923
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.985583
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.962598
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.940942
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.920594
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.901532
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.883733
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.867184
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.851865
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.858041
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.01545
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.017956
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.005231
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.993915
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.983992
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.975456
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.968298
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.962511
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.958089
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.955026
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.205965
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.176873
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.149245
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.054626
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.030118
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.006974
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.985168
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.96468
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.945486
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.927567
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.910905
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.895482
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.881283
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.868295
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.901039
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.0575
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.04611
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.036127
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.02754
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.020341
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.014523
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.01008
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.007008
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.005304
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.004966
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75459
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.224354
µ(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.196529
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.170148
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.145184
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.053198
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.031237
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.010603
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.991273
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.973229
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.95645
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.94092
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.926623
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.913545
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.901673
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.890994
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.038689
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.090438
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.081798
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.074557
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.068672
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.064209
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.061127
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.059422
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.059096
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.060144
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.089287
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757596
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050327
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371083
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.219186
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.194036
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.170289
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.147916
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.058423
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.038952
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.020776
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.003875
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.988235
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.973836
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.960666
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.948711
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.937959
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.9284
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.920023
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.089311
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.130979
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.125097
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.120611
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.117518
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.115815
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.115498
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.11657
±(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.11903
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.12288
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760514
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053524
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374599
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727842
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.244894
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.220965
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.198423
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.177242
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.157402
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.070275
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.053248
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.037492
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.022988
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.009722
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.997682
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.986854
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.977228
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.968795
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.961546
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 5.970347
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.163555
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.179332
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.176229
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.174525
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.174222
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.175317
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.177812
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 7.181709
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763342
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056648
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378003
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731604
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122536
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556783
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.250984
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.229639
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.209646
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.190982
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.173631
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.088758
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.074144
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.060779
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.048648
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.037742
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.028048
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.019556
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.012258
(410.13, 7.03, 362.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 6.006148
