¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(418.49, 14.76, 248.42) (395.65, 8.16, 250.76) (0.81, 2.16, 0.81) Human 9.651917
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100973
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449471
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.839076
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28419
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786941
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.33796
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955164
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.28174
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.10908
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.05076
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.02637
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.00415
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.983966
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.965814
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.949683
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.935585
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.923483
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.913342
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.905155
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.901252
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.937262
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.04757
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571399
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777393
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998427
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240604
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504976
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791836
¦(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106711
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455808
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845673
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291531
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.795554
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347727
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.96667
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67994
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.17049
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.10087
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.07497
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.05138
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.02992
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.01049
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.993093
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.977773
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.964455
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.953133
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.943784
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.939159
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 9.97973
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.11553
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57411
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.781089
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00243
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244878
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50964
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797208
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112577
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462289
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852399
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.298992
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.804323
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.357724
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978434
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69348
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56292
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.24724
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.21464
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.18752
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.16263
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.13996
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.11949
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.10124
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.08506
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.07106
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.05917
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.05312
(419.14, 14.78, 248.73) (395.61, 8.10, 250.71) (0.81, 2.16, 0.81) Human 10.11944
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.87322
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576868
ß(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784872
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006528
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.249243
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514403
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802704
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118567
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.468907
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.859252
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306566
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813244
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.367947
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.990457
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70732
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57796
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45623
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71618
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1147
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9311
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91376
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24814
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85469
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.7289
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.72615
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.72627
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579677
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788743
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010721
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253701
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519269
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808327
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124684
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.475667
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.866239
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314258
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.822069
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378396
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00274
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72147
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59324
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4821
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73667
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14785
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9719
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95798
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30341
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.34815
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.58754
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.58485
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.58501
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582535
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7927
ç(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.015009
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.25825
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524234
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814074
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130924
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.482564
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.87335
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.322063
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830885
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389071
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01528
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73591
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42958
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5084
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75772
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18189
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01381
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00379
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36072
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.45166
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.44903
(419.14, 14.78, 248.73) (392.49, 9.32, 254.69) (1.63, 1.43, 1.67) Tools 14.44923
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585439
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796746
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.019391
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262888
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529297
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819943
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137292
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4896
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880587
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329983
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.839828
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.399966
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02807
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75065
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44644
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53515
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77936
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21838
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05681
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05128
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41954
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.13108
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.12832
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.12832
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.588392
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.800876
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023867
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.267619
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534461
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825935
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.14378
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.496772
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.88808
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338015
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.848901
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.411089
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04112
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51575
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46358
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56237
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80159
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.70056
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.67644
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.65507
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46089
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.20457
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.19107
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.18036
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.591392
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.80456
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028436
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.272439
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539723
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.83205
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150393
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504081
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896201
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346157
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858103
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.422433
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05443
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53055
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48094
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59005
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.6197
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.59307
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.56917
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.548
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.52953
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.16014
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.14639
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.22717
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.21891
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.21343
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.21073
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.2108
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594438
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807861
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033099
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277349
¯(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545083
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838066
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.157127
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511528
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.904474
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.354413
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867431
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433999
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7312
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54559
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49859
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.54543
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51627
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.48987
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.46619
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.4452
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.4269
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.79245
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.78853
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.29612
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.27615
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.25901
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.24468
(419.14, 14.78, 248.73) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.23316
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.597531
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.811211
(419.14, 14.78, 248.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.037853
