¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ñ (381.16, 10.54, 321.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.657663
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.797836
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.988826
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201396
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447089
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718282
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.019075
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370036
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768561
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221792
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748191
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377293
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120017
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04763
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33907
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05571
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63561
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44604
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59668
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.675501
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.788915
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.910337
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.040613
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.212139
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.619442
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795264
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986022
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202346
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448112
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719371
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020343
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365963
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.76396
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216558
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745328
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373953
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115521
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04429
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33837
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07589
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71861
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45076
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60242
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.675577
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.788996
† (380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.910424
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.040706
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.181234
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.336385
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.54641
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.983491
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203473
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.449335
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.720779
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021858
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362188
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.759689
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211654
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742846
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371015
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112055
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04413
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33814
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02433
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80291
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4585
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61179
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.675794
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.789227
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.910672
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.040972
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.181716
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.336905
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.504972
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.687537
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.935679
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.450823
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.7224
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.023711
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359822
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755711
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207143
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740744
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368526
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109123
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601317
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15176
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.56177
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79635
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46929
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62485
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.676151
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.789609
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.91108
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.04141
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.18237
à (380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.337612
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.505736
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.688368
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.887424
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.105172
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388102
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.738917
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.137817
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752081
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202987
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73895
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.944963
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.40993
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.052307
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08104
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57119
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82145
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48314
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64162
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.676649
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.790141
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.911649
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.042021
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.183194
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.338502
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.5067
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.689415
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.888566
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.106423
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.345753
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.619953
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.92502
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.266399
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.650898
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.111426
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.642936
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.283705
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.082103
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08629
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5812
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84718
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50003
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6621
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.677288
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.790824
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.91238
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.042804
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.184189
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.339578
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.507863
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.69068
ğ (380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.889946
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.107932
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.348606
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.623115
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.928543
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.27035
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.658796
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.121222
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.654274
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.309085
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.108353
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09201
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59181
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87357
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51998
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.68629
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.678068
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.791656
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.91327
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.043759
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.185356
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.340835
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.509227
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.692163
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.891562
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.109703
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.351718
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.626564
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.932387
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.274662
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.667724
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.131455
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.666117
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.335086
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.11652
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09818
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.603
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90061
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58235
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71425
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.678988
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.792639
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.914323
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.044888
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.186692
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.342279
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.510792
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.693862
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.893416
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.111732
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.355093
ì (380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.630305
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.936557
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.279338
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.677032
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.142126
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.681489
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.361725
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.125398
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10483
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61478
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9283
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57794
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74595
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.680049
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.793772
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.915535
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.046189
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.188199
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.343909
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.512556
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.69578
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.895508
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.114022
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.358729
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.634336
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.941051
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.284378
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.686723
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.153238
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.704456
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.388995
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.134984
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11193
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.62716
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95664
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.57638
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7846
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.681251
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.795055
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.916909
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.047663
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.189878
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.345721
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.514521
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.697916
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.897838
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.116571
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.362625
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.638656
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.945869
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.289783
æ (380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.696795
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.164791
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.727955
(380.98, 10.52, 321.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.416078
