¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742162
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.977208
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145039
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32382
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514647
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718644
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008026
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374827
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783768
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242378
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07205
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22908
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46405
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.188423
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347666
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.518141
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.700927
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897497
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078308
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252366
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437966
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636275
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92179
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278748
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676181
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121112
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36482
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42519
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8979
ˆ(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41174
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.269112
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433878
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610425
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799969
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003989
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183371
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364019
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556841
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837639
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185251
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571614
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003534
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489456
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67644
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76413
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12705
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35544
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.352599
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.523134
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706056
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902712
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.114666
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292616
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480248
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755392
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093971
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469766
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.889228
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360373
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85688
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0055
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05322
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65654
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32758
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.438894
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615585
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.805258
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009446
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223543
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406257
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674872
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004731
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370413
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77795
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234916
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806741
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25515
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33187
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35597
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83388
„(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39027
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528275
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711336
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908177
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120297
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334635
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595859
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917336
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273279
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669415
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112835
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612476
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12803
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61162
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60129
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67333
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01387
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44932
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580496
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.773502
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981544
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206415
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479369
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806539
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169977
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563328
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993772
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477958
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.204842
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46932
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92852
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8829
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00624
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.19646
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5046
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604742
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799581
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009666
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236856
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542173
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876185
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247601
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130625
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66081
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373878
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73401
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13781
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14141
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32901
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38023
„(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11744
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.629294
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.826006
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.0382
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292365
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60616
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947192
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326854
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751985
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231216
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775444
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478874
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87231
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23924
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26068
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45029
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43711
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03256
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654205
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.852833
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067159
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350582
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671342
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019617
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407758
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84297
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334213
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882541
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584537
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.012
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34229
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38205
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55505
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49274
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06295
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679448
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880013
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.113152
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409828
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.737739
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093441
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490361
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935988
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439715
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988308
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690837
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15291
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44707
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50564
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66163
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54708
„(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98359
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705037
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907581
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167647
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470013
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804918
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16873
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574714
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031075
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546265
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096533
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797684
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24722
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55359
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63145
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77001
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58411
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76752
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730942
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943673
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222999
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531214
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872962
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245545
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660842
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128305
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643635
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207322
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904985
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30119
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63505
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7402
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88027
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6172
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59181
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75718
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994671
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279199
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593421
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942204
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323829
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748801
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227743
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743177
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320791
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01268
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3546
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70204
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83554
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9924
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64901
‡(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40021
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783781
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.046412
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336296
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656672
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012645
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403672
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83856
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324421
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844952
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436902
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12076
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40744
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76835
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93241
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06481
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61837
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13273
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830769
(331.87, 6.80, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098943
