¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289144
(392.22, 13.97, 249.02) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.694191
(392.22, 13.97, 249.02) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.675784
(392.22, 13.97, 249.02) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.658772
(392.22, 13.97, 249.02) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.643137
(392.22, 13.97, 249.02) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.552049
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11851
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8579
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66049
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32875
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.60682
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.5903
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.57744
(392.22, 13.97, 249.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.56821
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986818
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323457
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695775
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109612
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572282
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072995
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.478708
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.457698
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.438253
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.420352
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.139146
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.124812
 (391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.111919
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.100455
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.176173
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.172587
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.400886
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.706083
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.433275
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.918762
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.91709
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.91677
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.917795
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.920172
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.9239
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.928985
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.935428
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.94324
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98172
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317862
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689559
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102677
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.318028
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.286063
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.259332
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.238952
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.220087
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.209011
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.072275
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.058018
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.045189
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.033777
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.180873
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.095675
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.321798
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.907311
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.856512
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.853466
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.851757
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.851385
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.852347
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.854647
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.858286
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.863267
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.869597
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.87728
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976395
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311965
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683038
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.271026
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.237731
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.206139
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.177871
’ (391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.157647
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.141613
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.13208
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.007982
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.9938
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.981036
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.969673
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.184783
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.021732
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.245768
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15469
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.793766
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.790696
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.788951
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.78853
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.789434
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.791661
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.795215
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.800099
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.806319
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.813879
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970859
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305866
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.238861
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.199322
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.161601
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.129473
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.103172
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.082966
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.068313
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.961698
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.946173
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.932066
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.919363
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.908051
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.187899
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.950656
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.172682
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06468
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.733452
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.73036
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.728582
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.728117
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.728962
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.731122
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.734594
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.739387
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.7455
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.752944
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961713
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299478
™ (391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.170744
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.13164
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.094337
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.062933
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.035001
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.015619
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.003594
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.9022
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.886758
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.872723
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.860079
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.848815
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.190213
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.882338
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.102433
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.679898
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.67548
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.672368
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.67056
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.670051
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.670843
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.672937
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.676333
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.681036
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.687051
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.694383
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949959
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.148399
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.108349
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.070119
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.03366
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.003573
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.976398
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.958066
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.946189
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.845018
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.829659
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.815692
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.803107
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.79189
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.19173
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.816684
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.175842
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.624198
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.619773
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.616642
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.614803
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.614255
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.614996
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.617028
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.620351
– (391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.62497
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.630891
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.638115
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.937931
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27648
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.054038
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.016146
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.980008
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.951775
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.927653
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.908933
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.89466
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.790071
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.77479
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.760892
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.748364
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.737193
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.192443
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.753603
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.368304
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.570681
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.566249
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.563101
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.561234
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.560649
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.561342
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.563315
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.566569
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.571109
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.576938
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.584061
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925702
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262986
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.001926
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.966103
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.934991
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.905494
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.882653
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.863019
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.851257
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.737287
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.722081
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.708249
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.695776
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.68465
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.192358
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.693006
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.524991
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.519274
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.514836
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.511673
– (391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.509781
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.509159
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.509807
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.511724
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.514912
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.519376
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.525117
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.532145
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913268
(391.69, 13.77, 249.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249252
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.955617
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.923063
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.892151
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.863971
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.842918
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.82332
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.809958
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.686594
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.671461
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.657693
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.645274
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.634192
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.191473
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.634817
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.475622
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.469909
(391.69, 13.77, 249.78) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 6.465466
