¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (422.95, 14.77, 252.91) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.963476
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517431
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795976
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089073
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.410066
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763122
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153164
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607416
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11927
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697831
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33475
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05699
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89021
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91322
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.00523
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.97878
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.95514
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.9343
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.91622
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.9009
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.78013
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.76964
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.88869
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.88393
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.88208
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.88313
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.88708
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030412
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266591
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523374
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800937
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.094472
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.179574
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.153272
 (422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.128543
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.105369
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.083719
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.063576
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.044915
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.027719
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.011971
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.997653
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.984754
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.973258
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.963156
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.954436
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.947092
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.71828
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.1108
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.10391
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.71551
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.70182
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.69101
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.68309
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.67803
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03546
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272082
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529344
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805938
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099959
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.98771
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.962067
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.937959
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.915361
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.89425
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.874604
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.856402
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.839626
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.824258
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.810286
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.797691
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.786465
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.776594
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.768069
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.886035
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.85455
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.84202
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.10271
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.89229
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.87832
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.86727
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.85913
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.8539
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040552
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277596
˜ (422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535368
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811027
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.833663
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.807121
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.782102
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.758579
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.736528
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.715925
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.696749
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.678981
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.662601
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.647596
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.633948
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.621644
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.610672
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.60102
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.592682
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.905226
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.65558
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.74874
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.25464
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.51692
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.44569
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.37795
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.90557
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.92254
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045662
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283165
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541427
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.690229
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.662802
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.636888
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.612458
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.589489
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.567954
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.547831
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.529101
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.511743
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.495741
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.481077
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.467739
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.455709
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.444979
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.435537
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.427374
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.924853
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82209
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.91768
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.46297
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.55717
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.63007
” (422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.56061
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.49462
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.03203
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050797
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.288755
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547513
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.528309
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.501513
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.476194
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.452323
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.429877
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.408831
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.389164
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.370857
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.353888
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.338242
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.323902
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.310856
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.299088
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.288588
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.279345
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.27135
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.944918
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.10153
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.51302
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.49335
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.6313
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.82214
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.75087
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.68313
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.82277
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055985
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29435
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.402918
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.375248
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.349049
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.324292
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.300951
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.279001
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.258419
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.239185
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.221278
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.204678
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.189371
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.17534
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.162571
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.151052
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.14077
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.131717
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.182351
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.965423
˜ (422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.18996
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.00397
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.68844
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.40322
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 15.02231
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.94912
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 14.87953
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.62227
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.06116
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29997
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.257451
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.230381
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.204748
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.180525
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.157687
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.136209
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.116067
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.097243
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.079715
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.063468
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.048482
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.034744
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.02224
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.010956
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.000884
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.99201
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.19883
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.986372
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.23547
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.44217
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.53314
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.51721
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.50394
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.49333
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.48536
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.48003
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066383
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.147545
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.119608
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.093108
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.068013
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.044297
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.021937
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.000906
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.981184
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.962748
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.945582
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.929668
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.914989
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.901529
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.889277
˜ (422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.878218
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.868344
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.859643
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.215647
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.007768
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.26965
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.25768
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.72586
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.70957
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.69598
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.68508
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.67686
(422.66, 14.75, 253.00) (394.47, 8.04, 255.31) (3.28, 2.50, 2.33) Truck 13.67132
(422.66, 14.75, 253.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07161
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.180293
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.147008
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.115267
(422.66, 14.75, 253.00) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 6.085031
