¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
’(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334188
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565394
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412971
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808316
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249931
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746287
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308127
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949194
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66324
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49144
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08396
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83905
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60998
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44517
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10732
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65338
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23553
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57437
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92792
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512307
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.654569
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806146
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.968928
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144161
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.333283
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538342
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761755
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005169
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271335
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059669
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415914
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811588
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253589
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750439
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312841
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.954577
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65546
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48236
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03928
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74156
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50346
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2515
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9467
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48501
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09546
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47002
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81915
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513845
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.656363
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.808067
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970991
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146382
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.33568
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.540879
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.764509
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008173
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740123
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062689
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419255
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815344
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257791
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755128
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318147
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960662
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64853
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47433
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99664
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64719
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40068
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13694
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7921
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34592
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94827
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36444
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71513
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515539
ˆ(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.658331
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.810176
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.973256
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.14882
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338312
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543664
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767537
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011472
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743177
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066082
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423022
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819501
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.262425
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760368
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324143
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965288
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64252
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45312
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.956
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55577
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30145
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02648
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66599
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21221
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8039
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22857
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61578
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.517387
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660477
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.812475
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.975724
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151476
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341179
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546702
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770835
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452783
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746588
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069833
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427171
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824083
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267582
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766219
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330721
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965304
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63734
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41766
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91731
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46732
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2057
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92408
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54645
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08356
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66507
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0981
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51205
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.519487
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662797
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814961
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.978394
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.154352
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344283
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54999
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193316
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456155
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750303
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073933
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431695
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829147
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273689
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772589
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337968
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966187
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63303
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38398
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88056
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42497
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11332
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83215
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44742
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9599
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53172
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97293
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3804
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.521955
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.665295
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817637
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.981267
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.157444
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347621
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957752
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197554
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45986
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754362
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078397
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436614
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834658
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284121
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77951
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345833
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967871
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62963
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35201
˜(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84571
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38682
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02852
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74364
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35607
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84097
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40356
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85277
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25411
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.524585
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667969
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820501
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984344
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.160757
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.351197
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961916
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202089
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463865
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758699
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08323
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441957
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842136
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294212
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786997
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354349
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970435
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62706
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32182
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81275
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35076
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95199
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65847
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26849
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7288
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28045
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73755
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13305
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.52738
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.670796
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823555
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.987623
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.164289
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744872
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.966362
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206862
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468912
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763432
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088391
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447716
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85233
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302858
 (375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795041
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36348
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973845
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62835
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29328
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78167
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32902
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8783
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57649
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1845
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63931
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16224
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62709
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01702
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.53034
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.673608
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826798
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991107
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.544266
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749206
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971065
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211992
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474491
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768476
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093941
(375.80, 14.72, 295.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456164
