¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(396.91, 13.77, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.07781
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.675733
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876412
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.093024
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.304674
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.077227
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.046198
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.858729
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.839582
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.821524
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.804531
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.859064
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.170402
ò(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.525518
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.934258
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.409646
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.96931
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.637692
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.449696
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10866
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85417
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66468
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27048
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.14389
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.11427
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.08883
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14491
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309526
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.486715
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677075
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877835
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094552
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.132302
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.945184
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.91504
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.862633
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.843468
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.82539
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.808381
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.850328
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.16049
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.514176
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.921152
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.394335
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.887111
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.146004
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.426619
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.836064
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8944
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73794
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.72935
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.69689
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66856
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64431
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.144835
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.309986
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487209
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677816
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879504
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096344
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.970533
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.866898
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.842824
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.867505
ñ(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.848317
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.830217
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.813187
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.841875
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.1509
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.503206
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.74529
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.921238
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.109533
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.315461
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67816
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30194
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9931
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78604
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.30346
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.27228
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.24513
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.22199
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.145398
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.310622
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.487869
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.678551
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.881422
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.977739
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.950629
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.924915
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.900566
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.873351
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.854135
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.836009
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.818953
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.815834
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.935285
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.061824
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.196064
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.338687
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.751598
(396.91, 13.77, 246.86) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.10153
(396.91, 13.77, 246.86) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.79483
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4274
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1321
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.9325
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89852
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.86853
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.84249
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82038
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14616
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.311407
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.488742
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679482
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88358
ˆ (396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.038723
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.011298
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.985281
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.960647
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.937366
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.915415
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.842771
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.825685
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.809655
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.794662
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.780691
(396.91, 13.77, 246.86) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 4.893157
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.908435
(396.91, 13.77, 246.86) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.931086
(396.91, 13.77, 246.86) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.904531
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.985854
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.93716
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.890707
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54594
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51316
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.48428
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.45927
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.43812
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.14709
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.312422
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.489807
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.680641
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886011
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103373
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.074426
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.048096
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.023161
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.999597
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 5.977376
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.023026
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.041996
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.117324
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.186894
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.71873
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.690336
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 9.330086
(396.91, 13.77, 246.86) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.742733
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.941905
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.901464
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.862953
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.21329
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.17777
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1461
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11826
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.09422
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.07395
ü(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.148205
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313587
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491086
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.681991
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.887815
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.106233
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341824
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597602
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.088213
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.064351
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.04185
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.020684
(396.91, 13.77, 246.86) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.000832
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.004454
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.586948
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.557442
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.529793
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.156068
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.119602
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.084876
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.051859
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.883258
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86122
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.82681
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79619
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76933
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.74619
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.72676
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.149471
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.314937
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.492546
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.683537
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.889509
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109383
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3452
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.557589
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.456876
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.343639
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.320055
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.297869
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.869316
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.891067
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.432413
(396.91, 13.77, 246.86) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 8.403645
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.487835
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.455658
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.425047
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 6.395959
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.063902
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.817848
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 9.027378
ı(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49203
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.4624
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.43645
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.41415
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.39549
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.150884
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.316489
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494182
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685337
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.891436
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112754
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348887
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.468351
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.441543
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.416202
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.402754
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.739416
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.761696
(396.91, 13.77, 246.86) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.782507
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 5.968213
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 5.937765
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 5.908771
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 5.881198
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 5.885346
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 7.385085
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.010895
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.233173
(396.91, 13.77, 246.86) (390.60, 7.79, 264.79) (2.41, 0.63, 3.70) Tools 8.387317
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.17244
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.14373
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.11863
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.09713
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.0792
(396.91, 13.77, 246.86) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.476619
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318206
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496035
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687295
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.893579
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116444
(396.91, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352839
