¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(444.36, 14.31, 266.83) (433.21, 9.89, 233.71) (2.32, 1.85, 2.92) Tools 18.62282
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.28422
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.27059
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.25917
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.24997
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.24298
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23818
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23558
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23517
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815045
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176246
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57423
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898843
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208848
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537473
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840503
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31868
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.37635
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.34703
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.32006
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.29542
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.27308
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.25302
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23522
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.21965
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.20631
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.19518
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18625
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.17952
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.17497
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.1726
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.17241
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81825
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179786
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578124
÷(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922229
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234001
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554565
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858789
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18507
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.32653
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.29758
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.27097
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.24668
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.22467
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.20492
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18743
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.17216
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.15911
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.14826
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.1396
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.13312
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12882
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12669
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12672
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82127
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183105
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581779
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946116
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259721
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572377
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877817
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20546
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.32205
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.29311
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.26651
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.24221
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.22021
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.20047
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18298
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.16772
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.15467
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.14382
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.13516
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12868
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12437
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12224
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.12227
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824079
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186203
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585215
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970505
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285951
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590903
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897622
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22666
÷(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.33434
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.30572
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.27943
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.25546
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23377
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.21435
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.19717
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18222
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.16949
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.15896
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.15062
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.14446
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.14048
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.13868
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.13904
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826694
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18907
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588403
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995384
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31273
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610109
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918169
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2487
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.38518
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.35646
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.3301
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.30605
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.2843
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.26483
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.24761
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.23263
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.21988
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.20934
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.201
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.19485
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.19089
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18911
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.18952
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829111
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191735
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591324
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020777
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34005
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630044
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939491
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27155
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1775
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.44305
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.41705
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.3934
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.37205
ö(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.35299
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.3362
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.32166
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.30937
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.2993
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.29145
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.2858
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.28236
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.28113
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.28209
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832314
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19416
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59401
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036737
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360394
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650688
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961567
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29522
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94761
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.56986
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.54468
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.52184
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.50134
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.48315
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.46724
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.45361
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.44224
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.43312
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.42623
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.42158
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.41917
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.41897
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.42101
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837419
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.197986
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596441
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03944
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380423
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672068
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984421
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31972
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72296
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.82333
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.80118
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.78141
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.76399
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.7489
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.73615
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.7257
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.71755
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.7117
ë(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.70813
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.70685
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.70785
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.71114
(444.62, 14.33, 266.09) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 11.71671
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842335
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203363
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601033
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04188
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.401116
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694145
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00806
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34505
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7077
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44242
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4465
(444.62, 14.33, 266.09) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 14.77845
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99059
(444.62, 14.33, 266.09) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 13.57434
(444.62, 14.33, 266.09) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.98991
(444.62, 14.33, 266.09) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 14.9741
(444.62, 14.33, 266.09) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.9797
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847036
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208555
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606753
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047421
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42166
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716968
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03246
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37124
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.7221
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.79612
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.83857
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.84007
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.80991
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.75013
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.64762
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.50452
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.49655
(444.62, 14.33, 266.09) (441.05, 8.60, 236.51) (2.32, 1.85, 2.92) Tools 13.57413
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.48853
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.48366
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.4822
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.48415
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.48951
(444.62, 14.33, 266.09) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 15.72597
(444.62, 14.33, 266.09) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 13.98563
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851545
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213522
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612249
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053506
ƒ (444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438371
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736743
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05663
(444.62, 14.33, 266.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39828
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.75326
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.83006
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.87453
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.87614
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.84726
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.78853
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.68707
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 10.49222
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.918146
(444.62, 14.33, 266.09) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 9.95525
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.20279
(444.62, 14.33, 266.09) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.1945
