¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(431.26, 10.27, 363.16) (406.74, 2.18, 365.97) (8.55, 3.22, 4.37) Truck 5.238613
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35758
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58274
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81694
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0613
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32233
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59403
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.87683
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17126
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893211
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204973
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536935
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813299
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112336
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436941
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790325
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176516
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635523
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45202
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43339
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18479
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8874
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69132
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7956
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1429
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86181
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2241
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52297
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53915
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47072
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70088
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94493
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19885
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46311
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73808
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02438
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32243
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880486
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19104
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532439
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813801
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112911
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437559
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177272
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595478
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38477
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35271
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17213
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87323
»(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66284
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69659
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01525
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69585
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14757
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.51999
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53583
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59611
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83483
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08319
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.34163
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6101
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88862
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17855
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.48042
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867727
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176991
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516975
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814552
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113703
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438408
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.791948
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178285
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589447
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31764
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27226
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16007
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85968
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64757
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61384
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89936
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5383
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07862
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50286
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53548
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70189
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97046
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.22188
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48354
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75579
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03923
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33428
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64153
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854851
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162869
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501402
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815526
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114776
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439564
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793196
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173428
¸(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583754
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25067
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19216
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14854
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84677
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63295
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58075
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78542
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38373
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02427
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41936
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55576
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72509
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.112
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36671
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63168
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90746
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19457
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49404
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83311
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.841891
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148633
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485698
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81672
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.116066
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440948
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793993
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168596
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578491
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18387
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11231
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13755
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83446
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61906
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54828
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71648
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23202
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9719
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35587
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57956
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75157
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25971
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51776
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78628
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06701
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38477
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71593
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828813
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134322
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469933
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81815
·(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117585
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442643
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789906
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164162
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57364
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11726
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03281
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12712
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82275
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60584
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51647
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67928
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08323
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92151
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41307
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71039
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78131
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41368
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67705
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97528
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2859
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60951
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94682
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81566
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119879
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454045
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8198
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119414
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443168
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786164
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160083
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56916
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05089
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95371
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03726
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81164
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59332
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48529
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64279
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96016
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83553
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55816
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88482
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93048
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59253
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89024
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19706
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51354
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84332
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802454
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105386
º(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438066
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805037
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121449
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440041
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782766
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156368
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565085
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01411
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87494
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93908
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7982
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58147
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46611
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59816
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84121
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66511
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70632
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06519
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08024
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76559
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06785
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38271
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71077
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789147
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090781
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422021
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787286
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121977
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437212
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779697
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153017
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561442
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01007
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7966
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83865
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77865
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56715
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45344
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53877
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76682
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52137
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85759
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25176
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18999
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.94566
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25271
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57255
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90582
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775767
(431.25, 10.28, 363.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07616
