¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (434.74, 13.84, 289.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325399
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 23.04802
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920542
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156493
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413337
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693782
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001922
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341301
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716837
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707972
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209988
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772177
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40171
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15115
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99909
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97844
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16064
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56748
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94545
›(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94015
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63842
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89729
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.69316
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.68153
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.67394
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.86434
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918857
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154664
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411269
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691607
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.999533
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338663
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71391
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.702219
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203563
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7682
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.397
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14164
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98804
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97631
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14517
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54246
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02936
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95241
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81304
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.7286
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.69015
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.55387
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917177
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.152838
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409133
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689436
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997149
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336031
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710751
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696504
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197143
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760904
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39221
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13215
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97699
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96232
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1297
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51693
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11505
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96706
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82907
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.33546
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.71447
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915502
Œ(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151019
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.407006
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687274
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994769
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333406
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707728
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125884
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190723
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753648
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38776
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12266
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96598
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9446
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11431
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49164
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20264
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.89337
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.79977
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.71451
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.74242
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913832
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.149205
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404896
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.685113
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992396
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330787
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704805
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122624
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184311
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746432
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38403
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11316
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95497
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92703
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09894
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46658
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18232
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00363
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.97745
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.68285
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.30887
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 23.15533
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 22.8383
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.8382
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912169
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.147397
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.402929
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682961
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990031
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.328176
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701887
±(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119368
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586473
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739214
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37425
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10371
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94402
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90966
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07754
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44181
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.143
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02552
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 19.16244
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.87856
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.96699
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.82132
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.81373
(434.97, 13.83, 289.29) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 20.81019
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.54119
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.54762
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.55846
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910511
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.145505
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400967
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680812
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987671
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.325572
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69897
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116117
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582823
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732003
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36313
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09432
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93308
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89242
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05141
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41725
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10371
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.62764
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.60841
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.70661
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.11856
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.21509
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20772
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20468
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20597
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.2116
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.22156
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90886
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143591
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399011
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678673
«(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.985321
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322928
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696061
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112869
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57918
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104246
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35209
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08396
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92218
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87539
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02525
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39296
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06451
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.62613
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.7005
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.87608
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.27551
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.09021
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08253
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.07915
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08008
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08531
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.09486
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907216
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.141687
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39706
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676539
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982975
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319893
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693155
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.109629
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575542
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100139
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34119
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06792
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9113
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85849
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99916
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36895
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0254
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.80871
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.8787
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.05212
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.43801
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.09179
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08369
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.0799
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08043
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.08525
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.09439
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905578
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139791
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395118
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.674412
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98064
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.31688
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690257
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106395
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.571915
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096039
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33039
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05188
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90046
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8418
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97308
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33545
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98636
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 17.99865
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.06393
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.235
(434.97, 13.83, 289.29) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 18.60625
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.21385
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20555
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20158
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20195
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.20664
(434.97, 13.83, 289.29) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 22.21566
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903948
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137909
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.393184
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672295
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.978314
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313888
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687362
(434.97, 13.83, 289.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103168
