¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ (421.70, 14.88, 245.63) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 15.63814
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18459
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.593
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04259
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.531
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703273
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980914
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180672
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380472
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55778
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745345
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944059
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154884
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364315
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.470065
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.580228
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695002
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802077
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909896
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02216
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139103
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.260972
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387963
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520369
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658462
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03313
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44787
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82174
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12786
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53525
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98025
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5518
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699316
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968874
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156281
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321182
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495345
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679498
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874558
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081344
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300474
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404396
º(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512634
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625411
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742934
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850376
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961007
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076239
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196276
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321376
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451786
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58782
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935276
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34168
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77053
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07369
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48014
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94059
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695289
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947642
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101318
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263384
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434499
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615426
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806908
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009876
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225338
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340923
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447345
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558197
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673677
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79302
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902089
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015676
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133975
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257316
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385853
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519869
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840771
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23927
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67356
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0242
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42775
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07457
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691308
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913024
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047782
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207138
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375363
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553077
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741162
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940442
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151868
·(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279638
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384288
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493308
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606848
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725238
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845414
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957415
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074091
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19565
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322382
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454514
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749597
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14051
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56618
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97787
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5143
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21397
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68728
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889761
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995626
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152345
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317725
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492436
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677229
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872942
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080489
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220453
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323423
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430648
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542398
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658825
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780206
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901378
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016484
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136403
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261425
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391706
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661581
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04522
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46277
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00772
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6432
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35909
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683211
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86746
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963906
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099016
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261652
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433433
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61503
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807288
º(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011126
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.163317
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264669
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370203
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480169
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594729
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714163
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838724
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961102
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079433
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202791
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331392
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576632
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953345
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36306
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12736
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77717
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679165
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846093
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941803
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047046
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207054
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376004
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554561
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743512
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943726
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108161
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207971
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311889
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420147
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53294
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650511
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773109
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900966
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024734
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146505
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.273452
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494637
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86476
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32321
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2516
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91647
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675074
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825607
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920649
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019772
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153967
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320144
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495738
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681504
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878276
¶(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054924
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153245
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25563
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362262
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473351
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589164
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70987
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835768
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967159
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092501
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217873
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41552
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779284
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37814
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38065
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06137
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670994
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806037
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900451
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998888
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10224
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26579
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438558
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621226
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814678
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003588
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100513
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201391
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306474
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415953
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530017
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64895
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772959
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902354
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037395
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164547
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339186
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725119
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43524
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51471
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666892
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787384
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881173
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978952
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08097
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212933
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382957
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562662
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752874
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954089
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049598
¶(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149103
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252688
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3606
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473039
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590259
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712483
(421.66, 14.82, 245.61) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839973
