¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ú(397.00, 14.19, 247.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.250003
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73868
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179375
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675021
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110849
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58812
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29562
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94368
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71571
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0421
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.895123
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.879222
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.865292
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.853317
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.843289
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.973504
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 11.01257
(397.23, 14.21, 246.86) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 23.98855
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.061857
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654034
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878376
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118934
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376081
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657141
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96865
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321099
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712691
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150223
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642171
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087072
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590647
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29858
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95233
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84414
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99213
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.874531
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.858664
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.844766
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.832819
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.822815
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.947549
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.84661
(397.23, 14.21, 246.86) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 24.03729
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052128
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.642581
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865955
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103803
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359578
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639094
É(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947782
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298007
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686953
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121393
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609669
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063987
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593393
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30175
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.962
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97556
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94411
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.873755
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.895976
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.920236
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01443
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00425
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.0055
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76658
(397.23, 14.21, 246.86) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.36506
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042486
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.231434
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853682
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088865
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343314
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621281
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927104
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275139
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661481
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092907
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577538
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041557
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596302
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3051
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03664
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09481
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91353
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48206
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10581
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.52141
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.997569
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.987402
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.979199
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74846
(397.23, 14.21, 246.86) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 23.95275
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032934
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.221102
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841496
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074087
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327195
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603661
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906772
½(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252487
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636346
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064718
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545784
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019818
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599399
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30868
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12618
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04372
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88907
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45532
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07651
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.5028
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.76025
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.74882
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.7396
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.73248
(397.23, 14.21, 246.86) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.01586
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.023472
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.210871
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828082
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05948
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311244
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586217
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887657
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230126
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61142
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036863
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.51441
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998738
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602686
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30211
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08335
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99343
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8662
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43037
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10882
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.856658
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.844707
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.834699
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.826624
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71864
(397.23, 14.21, 246.86) (361.15, 7.78, 261.88) (1.35, 1.29, 1.38) Tools 24.08399
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.014102
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.200738
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.4029
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045045
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295533
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56907
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868804
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207946
Ñ(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586803
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009324
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483442
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988937
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594697
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2594
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04118
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94396
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.995406
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.976318
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.959784
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.84588
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.833941
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.823946
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.815883
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.70692
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.52904
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46642
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.40849
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35522
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.004824
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190709
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392025
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030772
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279998
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552059
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850158
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186057
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562478
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982125
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452789
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980242
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.558016
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21734
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99967
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.004
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.974828
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.952869
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.936809
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.837041
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.825116
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.815129
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.807076
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.69732
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19732
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19493
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19686
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.20312
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.995641
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180782
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381263
Ó(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016681
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264678
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535305
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831748
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164423
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538403
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955214
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422592
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948413
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521876
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17596
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.02291
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.986448
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.956287
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.933194
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.918751
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.830133
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.818219
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.808242
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.800193
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68981
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71832
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.986551
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.170958
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370614
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58744
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249518
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518732
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813617
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143021
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51465
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928659
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392703
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916321
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486301
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13523
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01369
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.977278
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.945319
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.919986
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.907418
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.825152
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.813244
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.803272
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.79523
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.68439
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71289
(397.23, 14.21, 246.86) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.71037
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977558
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.161239
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360082
Ó(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.575989
(397.23, 14.21, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234557
