¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(424.01, 14.25, 323.10) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 17.67143
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682137
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975333
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29693
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65117
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042616
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467828
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942357
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475201
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06662
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7592
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55335
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4625
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49306
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60177
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6515
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24149
(424.28, 14.33, 322.93) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.2281
(424.28, 14.33, 322.93) (447.84, 7.33, 299.17) (0.88, 0.72, 4.02) Tools 17.20685
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.14263
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.10249
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.06717
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.03664
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 24.01085
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.9898
é(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.97344
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.96179
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676238
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968896
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289835
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643346
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034496
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461542
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935324
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.467245
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05409
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7432
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54143
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44336
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47055
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57803
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.27306
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.21533
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.16099
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.10997
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.06222
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 15.01768
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.97633
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.75084
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.72547
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.70477
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.68872
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.67731
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670259
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962336
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282621
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635361
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025681
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455113
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928131
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459167
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04153
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72696
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52929
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42406
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4479
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58406
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.51932
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.46568
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.41523
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.36792
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.32371
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.28254
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.24438
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.47629
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.45131
è(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.43097
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.41521
(424.28, 14.33, 322.93) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 23.40403
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664163
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955666
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275313
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627295
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016711
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448578
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920795
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450047
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02886
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71052
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51691
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40467
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42512
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62306
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.40698
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.37909
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.35411
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.33201
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.31276
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.29634
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.28275
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.20719
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.1809
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.15899
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.14142
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 22.12821
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658003
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948907
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267873
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619071
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007616
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.439621
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913349
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438747
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01612
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69386
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4996
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38517
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40222
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62609
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.4696
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.44161
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.41653
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.39433
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.37501
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.35853
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.34488
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.96303
ä(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.93719
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.91568
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.89847
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.88556
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.651772
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942052
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260334
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610793
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998372
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429312
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905773
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427406
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0033
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67694
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36555
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37914
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60507
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.53562
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.5075
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.48232
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.46003
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.44062
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.42408
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.41038
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.64985
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.62453
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.60348
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.58667
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.57409
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645403
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935091
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252704
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602351
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989034
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418909
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89806
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416012
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990395
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65982
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46016
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34579
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35601
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58368
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.6051
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.57685
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.55156
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.52917
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.50968
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.49307
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.47931
á(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.34958
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.32476
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.30415
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.28771
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.27545
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638955
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928061
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244967
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593811
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979566
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408325
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887641
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404509
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977413
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64252
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44007
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32598
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33275
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.562
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.67811
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.64974
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.62432
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.60184
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.58226
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.56557
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.55175
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.06155
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.0372
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.017
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 21.00093
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.98897
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632442
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920894
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237119
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585117
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969965
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397625
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875616
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392936
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964352
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62498
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41973
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30603
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30934
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.75475
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.72624
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.7007
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.6781
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.65843
(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.64166
İ(424.28, 14.33, 322.93) (445.52, 7.73, 299.89) (1.92, 1.43, 1.91) Tools 14.62778
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.78524
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.76133
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.74152
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.72579
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.71412
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625838
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913709
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229191
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576389
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960248
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386796
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863481
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381359
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951242
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60723
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39918
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28602
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28587
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51771
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99941
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41475
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06518
(424.28, 14.33, 322.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.44109
(424.28, 14.33, 322.93) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 20.61497
