¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘ (442.44, 14.40, 262.77) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 10.93083
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56737
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709444
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.926675
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16234
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418825
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.698812
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.001737
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334174
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701327
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654583
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144272
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694736
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30077
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98523
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7696
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67721
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.70564
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.73775
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.7727
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.81053
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.85127
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05379
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85812
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42867
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710696
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928031
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163814
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42043
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700128
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00284
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335389
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702672
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656878
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14685
”(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697661
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30014
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98448
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76872
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67622
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73825
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.96135
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 13.99783
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.03724
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.07963
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02074
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06275
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94498
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.711995
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.929439
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165342
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422096
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701475
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004033
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336704
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704126
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114459
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149554
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697426
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29969
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98398
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76817
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67556
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73749
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.19506
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.23317
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.27428
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.31842
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98921
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27495
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71334
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930894
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166924
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423821
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.702643
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005315
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338114
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70569
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11685
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152441
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697239
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29949
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98377
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76793
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67525
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73714
(442.32, 14.43, 263.70) (431.00, 7.16, 290.60) (0.48, 0.85, 1.34) Fence 14.43947
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41923
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64711
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77218
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00694
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49497
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714732
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.932404
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168561
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425606
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703897
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006688
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339628
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707572
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11935
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579382
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697294
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29954
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98382
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76795
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67531
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73721
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 14.96118
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 14.93095
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 14.90375
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 14.87954
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17022
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.74908
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.8525
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71617
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93396
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.170254
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427351
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70523
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008151
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341239
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709917
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121964
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58231
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6975
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2998
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98413
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7683
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67571
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73767
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 14.96311
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.00682
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.05372
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.10388
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33883
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.25529
Š(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.35372
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.45727
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.717654
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935567
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171999
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428889
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706643
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009703
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342948
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712361
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124686
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58536
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09686
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30029
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98465
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76894
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67646
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73852
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99807
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.28965
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.33878
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.39122
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.61061
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.00994
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.03273
(442.32, 14.43, 263.70) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 21.05968
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.719183
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.937223
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173799
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430493
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708138
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011343
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344754
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714904
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.127519
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588531
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.098209
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30099
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98547
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76985
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67756
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73982
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99959
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.58634
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.63784
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.69275
(442.32, 14.43, 263.70) (431.00, 7.16, 292.20) (0.48, 0.85, 1.34) Fence 15.75112
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84839
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720757
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938928
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.175651
÷(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432164
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709714
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013072
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346659
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.717544
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130458
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591825
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099735
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.670213
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98655
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77114
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67898
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74153
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00165
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44162
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.24916
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.22291
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.19989
(442.32, 14.43, 263.70) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.03119
(442.32, 14.43, 263.70) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 20.10844
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722377
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.940682
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177557
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4339
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711371
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014889
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.348662
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720282
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133509
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595243
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101438
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672138
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98791
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77266
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68079
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74364
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00414
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44854
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.34772
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.43806
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.53264
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.83353
(442.32, 14.43, 263.70) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.7486
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.724041
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942485
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179515
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435704
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713109
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016795
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350945
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723117
ç(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136668
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597756
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.103315
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674266
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31962
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7745
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68293
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74612
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00712
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45632
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.86122
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 16.95802
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 17.05928
(442.32, 14.43, 263.70) (430.88, 7.28, 293.77) (0.69, 0.85, 1.40) Fence 17.16513
(442.32, 14.43, 263.70) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.40508
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72575
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.944336
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181362
(442.32, 14.43, 263.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437485
