¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(351.42, 9.26, 316.20) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969636
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374223
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695746
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01467
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362873
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744486
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.625765
³(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06816
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55542
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0953
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59821
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13723
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73143
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38201
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06772
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83056
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0088
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51045
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.47169
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.501764
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686126
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88255
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092891
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.306848
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537697
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.787464
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058503
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35358
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.671721
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988536
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334341
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713212
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.130037
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02326
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50596
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04703
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55047
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0856
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67454
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31746
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99636
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74513
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89576
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35745
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11756
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491961
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675599
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870749
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079313
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292237
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521935
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770409
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.039991
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333423
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64835
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.963119
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.306601
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.682817
«(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.096587
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524145
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46168
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99997
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49496
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03594
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61989
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2555
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92788
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6525
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78653
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2099
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76443
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.482342
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664835
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859179
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066045
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277963
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506538
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753754
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02192
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313724
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.625624
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938414
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.279644
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.653289
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064103
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.488756
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.942151
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95097
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44137
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98019
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56739
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19606
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85133
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56342
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68107
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06761
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42627
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.472908
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.654285
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.847839
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.053088
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.264025
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491506
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737496
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.004282
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294374
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.60354
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.914411
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253462
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624617
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.03343
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454518
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904491
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40157
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38968
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92344
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51228
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13774
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77386
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47778
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57925
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93042
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10221
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.463658
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.643947
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83673
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040438
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.250421
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.476837
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721634
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987078
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275503
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582092
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891104
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.228045
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596796
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003749
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421417
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868093
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36136
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88562
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39437
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45197
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07075
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69945
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39549
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48094
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79822
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79162
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.454594
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.633821
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82585
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028095
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23715
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462529
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706164
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970303
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257111
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561274
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868487
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203389
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569812
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974969
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389434
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.832941
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32254
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84321
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34785
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90418
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01164
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62788
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31645
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38614
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67079
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49373
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445714
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623907
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815198
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016059
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.22421
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448582
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691088
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953956
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239191
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541079
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846554
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179485
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543657
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947079
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358558
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799015
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28508
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80247
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30317
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85496
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.45873
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56546
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24063
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29466
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54803
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20795
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.436776
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614205
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804777
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004328
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211599
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43499
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6764
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938035
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221741
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521505
ı(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825299
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156323
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518325
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.920072
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.328773
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766297
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24898
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76337
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2603
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80776
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41069
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01199
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67731
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20645
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42985
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93371
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.42792
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604716
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.794586
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992902
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199318
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421758
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.662101
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.922537
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204761
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.502544
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804716
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133901
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.493805
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893937
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.300069
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734777
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21421
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72588
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21922
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76253
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36487
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96158
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62159
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47798
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31604
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74006
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.419261
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.595439
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.784622
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.981778
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.187365
(352.02, 9.36, 316.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408878
