¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4968
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34283
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.081343
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369394
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648293
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941742
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867537
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49308
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66633
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84757
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03724
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23586
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44407
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65931
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78398
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88765
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9922
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10099
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21421
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33194
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45442
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58186
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71443
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85234
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99585
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1452
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86564
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42052
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95877
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53335
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068006
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355008
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654739
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948687
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772696
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49545
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66879
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8501
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03985
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23862
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44694
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63219
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77656
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88276
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99326
‡(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10804
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22134
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33926
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46192
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5895
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72224
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86035
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00404
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15359
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04322
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59734
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14507
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74426
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05487
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340856
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649641
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956001
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678225
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49908
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67257
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85402
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04393
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24284
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45131
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60693
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76432
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87721
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98757
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10238
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22183
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34608
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47162
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59945
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73241
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87073
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01467
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16446
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2279
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77972
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34053
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97116
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041912
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326874
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634544
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963673
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584198
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44998
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67765
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85931
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04941
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24856
‡(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43325
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58358
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74022
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87362
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98394
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09867
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21803
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34221
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47138
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60577
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74492
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88356
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02781
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17786
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41993
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96945
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56161
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23072
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029155
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313141
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619677
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951555
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490673
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33841
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68405
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86591
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0563
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25572
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41233
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56208
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71808
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87206
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98235
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09703
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21637
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34048
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46965
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60398
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7438
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88927
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04066
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19385
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42813
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17646
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79185
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51601
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016588
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299595
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.605073
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935688
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39764
‡(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22768
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69176
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87394
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06465
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25004
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39323
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54239
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69781
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85984
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98276
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09749
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21685
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34096
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47013
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60452
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74431
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88979
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0412
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19881
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81441
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40085
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03176
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81416
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004198
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286295
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590689
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920132
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383972
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11784
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70082
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88333
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07438
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23318
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37589
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52454
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67944
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84088
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98527
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10002
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21944
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34365
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47285
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6073
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74715
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8927
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04419
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20187
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03268
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63451
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28244
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05372
€(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992016
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27317
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576542
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904802
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390409
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00891
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7112
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89413
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08139
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21802
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36027
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5085
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6629
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82387
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98983
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10469
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22418
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3485
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47784
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61237
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75234
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89801
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04961
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27091
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17952
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87795
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58165
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14647
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980062
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260277
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56261
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889703
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396547
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94395
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7229
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9063
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0683
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20455
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34643
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49424
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64822
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80872
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97611
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11142
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23105
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35552
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48498
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61972
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75989
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90573
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08524
†(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35465
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26606
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13159
(332.12, 6.62, 313.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7804
