¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(337.79, 7.13, 328.05) (314.37, 0.43, 306.34) (1.42, 1.43, 1.38) Tools 17.68894
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60663
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14628
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.935981
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128271
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344522
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601446
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881488
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1878
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485411
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791501
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125819
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641394
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.228756
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825647
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35719
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87703
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40401
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83274
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71662
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30459
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93212
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0556
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95688
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72117
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.361
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937368
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129779
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345598
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602664
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882784
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189196
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504661
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812454
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154314
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67375
€(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26577
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881896
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40467
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92956
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49997
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93631
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94614
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5538
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13162
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19906
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16397
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02877
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76461
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938944
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.131456
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346783
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603929
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88418
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190749
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52433
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833835
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182975
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706294
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30304
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938993
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45337
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98345
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5725
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1386
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18472
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81148
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48652
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51642
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48319
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35451
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940759
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133356
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348046
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605294
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8857
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192405
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529232
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855715
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211784
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739005
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340513
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99688
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50323
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03862
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63393
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34817
†(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41481
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0597
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88558
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83195
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79709
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69679
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942702
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.135479
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349392
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606758
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.887294
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194129
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.531163
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878047
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240727
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771906
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378222
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05557
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55427
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09518
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6952
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4945
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52832
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31163
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15918
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11797
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08664
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08865
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944861
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137769
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350838
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.608322
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888981
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196012
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533203
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900822
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269817
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804954
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416147
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11295
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60301
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14193
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74099
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59329
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64443
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57154
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44211
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41424
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3865
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49668
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.947229
€(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140313
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352361
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609956
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890795
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197994
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535379
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907568
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29898
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838161
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450096
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1296
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64121
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18422
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78802
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6942
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76318
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83985
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73479
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7212
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69714
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.949759
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142998
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353933
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611716
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89267
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200045
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537657
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91012
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328317
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858197
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451546
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13225
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68041
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22763
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83638
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7973
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88467
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17588
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03759
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03938
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2508
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944842
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145929
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35564
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613545
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894674
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202246
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540076
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912987
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337523
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85943
‡(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452984
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13392
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72064
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27219
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88603
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88957
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00891
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57635
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35107
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43342
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939015
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149064
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357388
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615445
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89677
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204519
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544001
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919454
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342693
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860632
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454363
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13549
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74623
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31792
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93702
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96532
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1802
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99432
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78163
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84856
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933354
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143318
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360618
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617457
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899314
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209269
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549945
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926028
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34891
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861807
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455729
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13706
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75433
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36479
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98929
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04206
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39062
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40927
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19711
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43741
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.927773
‡(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137329
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363563
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620722
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90433
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214812
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556037
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932775
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355154
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862994
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.457041
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13855
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76292
(337.81, 7.12, 327.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41291
