¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
®(375.00, 9.70, 318.57) (351.34, 1.47, 346.62) (1.16, 1.16, 6.53) Tools 18.89234
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77104
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07547
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38551
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67391
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9916
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32508
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67542
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12987
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892875
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119867
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.377719
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671553
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995198
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353338
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766367
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261435
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825734
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42896
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.717
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01918
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.454
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76199
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08329
‚(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42058
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81102
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27577
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.896882
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124193
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384946
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679497
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003981
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363124
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724209
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213534
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770896
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37941
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66543
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13951
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5353
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85348
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17853
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51986
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95427
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42687
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.900899
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128587
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392169
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687418
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012712
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360628
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694737
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165973
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71649
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33216
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78651
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25922
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61964
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9485
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27747
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64934
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1025
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58331
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905005
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399287
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695278
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021409
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347502
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679168
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118685
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66247
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45241
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91826
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34265
†(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70708
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04706
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38012
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79488
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25593
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909122
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137458
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406404
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703109
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021596
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334534
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663853
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071762
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60885
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57974
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05385
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42912
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7977
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14926
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50276
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94542
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56582
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913254
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142482
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413491
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71087
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009905
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321724
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648862
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025113
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555636
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71071
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16496
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51865
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89157
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25529
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65055
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29076
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91745
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148872
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420489
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714281
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998361
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309075
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634144
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978834
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502883
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84543
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25342
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61134
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98874
ˆ(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37025
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02714
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921689
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.155245
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427457
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70379
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986959
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296598
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619726
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959724
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450545
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.984
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34494
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70722
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0893
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7741
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54529
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.925972
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161586
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434422
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693475
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975691
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284221
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.605604
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944218
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398634
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09152
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43959
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80638
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14579
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27822
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.30195
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.03113
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.930302
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167861
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425012
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683281
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96457
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272074
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591728
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929043
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347189
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18492
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53738
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86065
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.196
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18835
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.23133
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.39513
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.93525
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17411
™(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415771
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673238
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953571
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260055
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578188
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914222
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296163
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28139
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58996
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91136
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54187
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19554
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.48433
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.68688
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.940749
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.170168
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.406625
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663289
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942765
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248172
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.564904
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899704
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267174
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33283
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64117
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96473
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53549
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2077
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.83453
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.99014
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946303
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161842
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397591
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653468
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932061
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236493
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551925
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885478
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.251555
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38444
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69489
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02076
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53427
(374.78, 9.71, 318.52) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.89347
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.20013
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.30545
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.91278
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.952642
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153623
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388688
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643806
’(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921524
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22496
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539244
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87161
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236308
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43851
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7512
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07944
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53332
(374.78, 9.71, 318.52) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.41253
(374.78, 9.71, 318.52) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 22.06349
(374.78, 9.71, 318.52) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 24.63341
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.960032
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153575
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379918
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63427
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91112
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213584
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526842
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858018
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221391
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637136
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81012
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84234
(374.78, 9.71, 318.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53889
