¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ú(441.88, 14.38, 268.23) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 3.578792
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119353
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477449
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874928
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.308383
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.793921
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.336863
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59323
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30272
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11664
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05957
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16469
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47741
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99458
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80773
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05092
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90699
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553629
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.763065
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990131
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.237088
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506607
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801857
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.126632
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485507
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.883828
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.318119
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393841
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970036
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60809
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31972
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13619
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08237
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19155
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50956
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03179
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87246
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13215
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0119
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557993
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767789
ò(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995259
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.242672
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512712
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808555
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134014
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.493683
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892707
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893049
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405931
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983646
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62337
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33716
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15629
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10577
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21915
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54257
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07027
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93901
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21567
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.11991
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562417
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772577
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000456
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.248334
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5189
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815346
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1415
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501974
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444613
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904048
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418253
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.997581
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63907
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35508
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17691
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12982
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24752
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5765
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00728
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30154
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23099
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.566899
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.777427
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.005722
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254071
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525171
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82223
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.149088
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027746
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454662
È(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915242
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.430819
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01178
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65514
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3734
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 11.08405
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 11.33055
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 11.59057
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 11.86517
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15098
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06235
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38969
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34525
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571438
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782341
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011058
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.259883
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531527
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923467
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649808
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036888
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.538378
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.665056
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.79761
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.936405
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 8.081833
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 8.234326
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.89159
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.86604
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.84273
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.82162
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.9683
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 11.21656
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48027
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44831
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576034
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787317
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016461
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26577
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98836
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307223
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658158
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.046105
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.337871
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.31171
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.287152
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.323915
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.44603
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.573788
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.707535
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.847646
à(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.994537
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.84013
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.82116
(441.78, 14.33, 268.91) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 10.87965
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5631
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53603
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.580687
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792354
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021931
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703763
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995334
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314873
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666566
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055469
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.351917
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.325703
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.301093
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.278061
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.256586
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.236643
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.218212
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.244058
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.717846
(441.78, 14.33, 268.91) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 8.980083
(441.78, 14.33, 268.91) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 9.588193
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.38937
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63293
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62654
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.585396
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797452
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442701
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710227
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00238
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322623
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675119
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064909
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.367465
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.34119
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.316524
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.293439
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.271914
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.251924
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.23345
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.216474
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.49345
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.52133
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.55178
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.58484
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.71511
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71988
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.59016
Ë(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202366
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448682
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.716766
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00954
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33043
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683774
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074497
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.384526
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.358186
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.333458
(441.78, 14.33, 268.91) (439.84, 7.42, 292.48) (0.48, 0.85, 1.34) Fence 7.310316
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74138
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47197
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31177
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28703
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.69379
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.7229
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.75465
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.78905
(441.78, 14.33, 268.91) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 12.82614
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81604
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980422
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.207923
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454763
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723351
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016763
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338378
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692524
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084201
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.518846
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986879
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.511326
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10282
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75977
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49304
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3361
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31546
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46676
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83941
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46065
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40725
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85511
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91516
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985618
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213593
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460868
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730065
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024046
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346416
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701371
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093995
Ã(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530213
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999563
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525585
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11894
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7786
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51458
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36096
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34446
(441.78, 14.33, 268.91) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 13.1156
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88065
(441.78, 14.33, 268.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52759
