¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³ (372.51, 8.81, 336.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.60473
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552516
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17719
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88689
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.573
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50151
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47198
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43727
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47929
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.45841
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.44983
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.53883
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.76157
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80931
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.86099
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.91665
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.984461
©(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.169316
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.369499
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970429
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195575
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439678
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705132
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994874
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31224
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661371
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047153
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475597
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954031
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498293
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11555
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82081
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51851
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45469
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4191
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19794
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92601
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95572
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.66237
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.64489
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.5735
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62556
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.68174
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.74211
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.970091
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.153787
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.352664
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.567731
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175956
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418402
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682012
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969595
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284528
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630862
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01338
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438025
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912037
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445129
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05514
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75162
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46547
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39179
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3678
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03236
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40799
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77034
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28954
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59529
¼(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.955868
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.138417
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.336009
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.549305
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.156687
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397496
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659252
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944777
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257313
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600928
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980255
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40121
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870857
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398031
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995995
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68386
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41388
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33032
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31811
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97557
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13816
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59044
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05825
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28698
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.941789
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.123209
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.319533
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.531136
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137722
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37697
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.636911
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92039
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230598
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571514
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947771
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365061
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830494
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352643
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.94252
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6176
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36367
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27028
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26993
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92115
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87904
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41584
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83434
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98948
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.927858
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.108162
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.303236
«(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.513227
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.119105
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356746
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614961
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89641
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204396
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542639
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915869
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.329695
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79093
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308176
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89217
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55648
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3149
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21166
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2233
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8691
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63002
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24637
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61754
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70236
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914073
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.093279
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.287121
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.495575
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.1008
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336944
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.593408
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872906
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178619
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514358
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88463
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294963
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752178
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264626
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842873
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50028
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25413
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15444
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17815
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81941
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4651
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08186
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40761
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42521
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.900439
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.07856
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.271187
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.478182
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.08283
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317469
¬(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572219
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849831
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153383
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486563
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853937
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260929
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714217
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.221968
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794654
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44531
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1909
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0772
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13452
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77203
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41311
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92182
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2043
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15759
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.886953
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064006
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.255435
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.461045
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065173
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298311
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55147
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82717
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128586
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45934
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823915
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.227576
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676996
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180244
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747444
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39155
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12909
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85121
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08033
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72688
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36364
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73557
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00738
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89913
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.873618
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.049618
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.239866
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.444167
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047832
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279559
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531063
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804949
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104265
®(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432648
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794442
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194912
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640574
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13938
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701317
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.339
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06874
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64001
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83458
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68688
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31664
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55491
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81663
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.64947
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.860435
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.035395
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.22448
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.427543
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030771
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261109
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51107
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.783148
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080437
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40647
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765554
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16295
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60493
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099394
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656145
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28763
(372.78, 8.82, 336.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00979
