¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(342.39, 7.24, 369.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057134
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.596031
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.590366
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.585231
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.580619
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.57683
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.576293
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.57953
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.586673
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.826136
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.807946
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.790534
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.773873
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.757946
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.742734
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.728223
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.71439
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.701223
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.688705
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.676824
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.665567
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.654921
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.644875
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.635418
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.62654
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.618231
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.610486
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.60329
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.596641
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.590531
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.584956
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.579904
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.575377
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.571657
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.57113
è(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.574315
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.581335
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.822748
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.80467
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.787361
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.770804
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.754978
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.739863
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.725446
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.711706
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.698626
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.686197
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.674402
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.663229
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.652663
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.642697
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.633315
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.624515
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.616282
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.608607
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.601484
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.594906
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.588866
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.583355
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.578375
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.573912
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.570237
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.569711
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.572881
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.57987
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.82369
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.80568
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.788439
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.771947
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.756186
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.741135
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.726778
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.713097
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.70008
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.687708
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.67597
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.664851
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.654344
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.64443
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.635104
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.626355
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.618175
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.610554
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.603484
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.596958
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.59097
í(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.585512
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.580581
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.576169
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.572515
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.571986
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.575181
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.582223
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.828989
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.811011
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.793801
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.777341
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.761611
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.746591
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.732266
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.718615
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.705629
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.693288
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.681583
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.670495
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.660017
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.650139
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.640846
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.632133
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.623983
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.616396
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.60936
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.60287
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.596918
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.591496
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.586602
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.582232
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.578581
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.578039
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.581297
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.588484
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.838843
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.820861
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.803651
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.787188
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.771457
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.756439
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.742115
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.728469
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.715485
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.703152
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.691453
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.680372
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.669906
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.66004
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.650758
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.642058
é(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.633925
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.626354
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.619337
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.612868
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.606936
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.601539
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.59667
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.592325
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.588658
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.588101
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.59147
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.598911
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.853673
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.835653
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.818402
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.801906
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.786142
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.771094
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.756744
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.743072
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.730067
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.717713
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.705996
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.694902
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.684423
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.674543
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.66526
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.656554
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.64842
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.64085
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.633838
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.627373
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.621451
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.616062
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.611209
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.606878
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.603184
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.602597
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.60614
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.613972
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.874199
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.856096
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.838772
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.822206
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.806374
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.791266
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.776856
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.763133
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.750079
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.737678
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.72592
ë(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.714789
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.704277
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.694365
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.685054
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.676324
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.668173
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.660586
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.653561
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.647089
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.641161
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.635773
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.630921
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.626598
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.622864
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.622237
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.62604
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.634462
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.901628
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.883408
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.86597
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.849295
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.833364
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.818158
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.803657
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.789849
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.776713
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.764241
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.752417
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.741223
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.73065
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.72069
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.711328
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.702559
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.694371
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.686753
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.679702
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.673206
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.667265
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.661864
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.657004
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.652682
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.648907
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.648218
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.652416
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.661756
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.938139
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.919749
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.902151
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.885327
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.86925
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.853909
ç(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.839284
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.825357
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.812112
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.799537
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.787613
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.776331
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.765678
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.755643
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.746213
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.737386
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.729143
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.721478
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.714387
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.70786
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.70189
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.696474
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.691603
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.687273
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.68348
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.682689
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.687539
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.698407
(342.39, 7.24, 369.89) (337.39, 1.08, 386.68) (0.81, 2.16, 0.81) Human 2.988157
