¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(397.65, 14.25, 246.51) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.28455
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373689
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56821
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777888
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005175
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252346
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521214
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.749236
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.723516
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.699293
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.799211
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.230656
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.601524
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.746426
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.898528
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.360774
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.349557
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.340182
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46813
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27475
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19633
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11067
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23302
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81125
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.13114
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.10088
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 18.07424
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.030766
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198734
ë(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.379039
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573403
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.783485
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011245
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258969
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529321
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.765339
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.739551
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.715261
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.803797
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.047633
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.169693
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 7.304492
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.634815
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.622454
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.611803
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74621
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50554
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31719
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23468
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15417
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25856
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84201
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.70749
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.67159
(397.65, 14.25, 246.51) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.63963
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.035439
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.203375
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.384002
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578739
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789299
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.017555
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265818
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.536805
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831066
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.756992
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.73263
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.709748
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.688319
(397.65, 14.25, 246.51) (386.95, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 6.811607
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.018548
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.005237
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.993526
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.652472
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.02286
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.34854
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36165
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27537
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16343
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1748
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87603
Ş(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80124
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52248
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.039886
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208174
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38915
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.584309
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795306
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024073
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272937
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544584
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842193
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161522
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512998
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902313
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.504941
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.489304
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.475188
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.462576
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.663798
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.300884
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.465091
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58568
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4082
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26445
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06276
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95897
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91333
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75585
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42342
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.044485
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21309
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394489
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590054
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801496
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030792
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280283
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552565
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850965
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174779
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.457193
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.046523
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.030269
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.015455
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.002065
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.061034
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 8.680237
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.760992
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.752234
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.744813
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.738721
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28281
ã(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96578
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85014
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95397
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71449
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01917
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.049228
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218226
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399988
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595971
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.807918
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037762
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287839
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56086
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860037
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.013973
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.724526
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.701638
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.680205
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.660201
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.641608
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.769997
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.75856
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.748473
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.73973
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.893898
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.095343
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32945
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87249
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74542
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99793
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73959
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2186
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.054162
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.223489
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.40563
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.60207
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814523
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044945
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295659
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569373
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.797894
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.771924
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.747465
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.724486
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.702967
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.030995
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.548306
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.758803
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.747382
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.73731
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.72858
ô(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.612117
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.859383
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37887
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90207
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64484
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0453
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76929
(397.65, 14.25, 246.51) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.42101
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.059205
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228882
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41148
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.608381
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821335
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.052318
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30366
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578179
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.822533
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.796456
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.771895
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.748821
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.72721
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.037825
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.344893
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.748958
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.73755
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.727493
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.718773
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 7.891811
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 8.809422
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.145374
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95812
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54813
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69701
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63572
(397.65, 14.25, 246.51) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.0375
(397.65, 14.25, 246.51) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.30224
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.02341
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.002936
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.983443
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.974948
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.97617
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.978169
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31197
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587236
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.848704
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.822514
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.797843
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.774666
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.752958
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 6.963738
(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.047859
ó(397.65, 14.25, 246.51) (387.60, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 7.135448
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.729056
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.719009
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.710299
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 6.702917
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.782295
(397.65, 14.25, 246.51) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.46097
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0172
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59202
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6413
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50766
(397.65, 14.25, 246.51) (391.25, 9.05, 278.19) (1.16, 1.75, 0.90) Tools 21.0904
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96496
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.930443
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.910454
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.004442
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.005033
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.006406
(397.65, 14.25, 246.51) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.00856
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320491
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596539
(397.65, 14.25, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899203
