¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(392.24, 7.52, 358.25) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 23.78568
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133086
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419333
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734984
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084737
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034939
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504247
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.033691
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635431
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33487
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09055
Ñ(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31414
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54927
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7967
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05739
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33231
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62257
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10497
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94655
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44541
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94495
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49562
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76821
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56775
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.202514
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403016
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620733
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857921
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117255
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40192
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.715747
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063375
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009291
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475449
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00108
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.59821
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29587
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11835
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41012
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64951
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90151
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16708
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44723
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90011
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56131
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75452
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60754
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96621
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.345
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36255
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.38394
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191359
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390927
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607588
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843581
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101551
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384651
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696671
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042199
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426849
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446898
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968802
Ù(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561419
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25722
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07318
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50946
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75331
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01007
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28073
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70476
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34348
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12569
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28975
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63073
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99051
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37048
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97821
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19592
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180285
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378926
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.594545
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829353
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085975
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.367527
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677762
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021213
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40343
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418638
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936859
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524981
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21891
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02843
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61226
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86074
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12247
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51805
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13574
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82028
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95769
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31471
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65686
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01784
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39913
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80239
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01633
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72927
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.169294
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.367019
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.581603
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815239
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070526
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350549
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.659019
×(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.00042
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380235
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390656
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905214
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488977
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18099
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98418
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71867
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97199
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3394
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93724
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59873
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33448
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01661
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3425
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68592
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04825
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43105
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83587
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84485
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47508
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.158388
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355204
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.568764
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801242
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.055209
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333719
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640445
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979818
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357261
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779462
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873909
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456413
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1434
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94031
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82876
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1681
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7473
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3871
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09743
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7352
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04593
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36308
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68541
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02478
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38237
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75969
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1582
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62384
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147565
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.343483
Ê(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55603
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.787362
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.040023
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317039
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.62204
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959414
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334514
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753951
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842951
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424116
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10617
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89691
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8244
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41646
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97777
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59503
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27688
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60803
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84026
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1377
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45041
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77945
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12599
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49143
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87714
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.907
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.13683
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331858
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543404
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773602
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024971
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300509
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.603807
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939204
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311993
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.728702
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812322
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392172
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0693
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85393
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77172
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4797
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04703
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67121
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29867
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50274
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71559
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93781
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22511
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54439
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8805
À(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23475
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60848
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.126184
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.320332
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530886
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759963
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010055
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284132
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585749
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919192
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.289701
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703719
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169288
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360456
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0328
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81144
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71767
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54498
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11854
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74984
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20035
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40146
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61128
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83019
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0588
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31906
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64536
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98899
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3514
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115624
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308902
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518477
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746443
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995276
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26791
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.567863
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89938
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.267637
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.679002
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141413
(391.26, 7.67, 358.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329081
