¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (377.00, 16.36, 288.71) (382.98, 8.54, 305.30) (0.81, 2.16, 0.81) Human 1.794974
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.94752
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060739
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.181484
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310495
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.449863
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.599602
à(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760728
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933302
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117683
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317459
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.534589
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771379
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030563
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797926
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13414
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506888
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922347
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388241
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914166
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512431
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19893
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99451
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81185
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68517
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.840466
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946771
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.059944
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.180636
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.310861
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.450377
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600152
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.761286
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.931843
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116107
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315753
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.532735
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.769357
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028351
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795635
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131596
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504061
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919176
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384676
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910158
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507885
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19369
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98843
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8107
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68639
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.83996
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946234
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.059422
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.1813
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.311591
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.451158
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600991
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76025
Ş(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930727
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114903
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314449
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531318
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767812
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026659
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793931
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129736
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501992
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916875
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382102
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907244
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504547
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18986
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.984
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81634
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69291
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.839652
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.946003
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.060282
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.182218
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.312571
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.452207
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.601365
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759532
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929955
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114069
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313545
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530336
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766742
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025489
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309834
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12856
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500679
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915412
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380456
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905391
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502446
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18744
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98116
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82402
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70176
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.839665
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.947018
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.061363
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.183369
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.3138
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.453522
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600993
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759132
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929524
Û(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113605
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313042
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.52979
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766147
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024837
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309117
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128066
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500119
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914816
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379793
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904632
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501558
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18641
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97996
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82941
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71291
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.840816
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.948241
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.062663
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.184755
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.31528
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.453795
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.600918
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759053
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929438
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.113513
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312942
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.529681
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766028
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024706
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.308974
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128285
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50035
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.915062
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38004
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904906
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501881
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18683
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98042
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83258
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72638
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.842161
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.949671
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.064184
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.186376
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.316801
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.454003
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.601141
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759292
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.929696
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.11379
Ü(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313242
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530008
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.766384
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025096
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309853
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129158
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501337
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916145
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381246
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906276
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503448
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18859
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98254
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83768
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74218
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.843702
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.951307
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.065924
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.188231
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.317253
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.454488
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.60166
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759849
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930296
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.114438
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313943
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53077
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767214
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026006
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311871
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130687
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503058
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918073
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383419
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908747
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506235
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1918
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98626
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84483
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76031
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.845438
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.95315
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.067886
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.189682
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.317966
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.455249
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.602476
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.760725
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.931239
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.115456
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315047
Ö(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.531968
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768521
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.030008
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313757
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132936
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50554
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920845
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386564
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912259
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510275
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19646
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99164
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85394
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77921
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.847369
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.9552
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.070067
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.190593
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.318937
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.456288
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.603589
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.761919
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932526
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.116845
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316551
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533602
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.771489
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033012
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.316222
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.628687
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508782
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924503
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390617
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91686
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515521
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20246
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99866
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.865
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7921
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.849495
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.957459
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.071511
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.191747
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.320169
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.457604
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.604999
(376.99, 16.35, 288.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.763435
