¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(401.04, 14.82, 310.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.424518
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107898
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435441
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796265
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195549
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658762
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186838
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7788
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41549
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12971
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07014
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.844036
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058203
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28993
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54143
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815292
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114508
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442721
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804252
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204411
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670393
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199971
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791441
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4329
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15665
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04982
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847765
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062997
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295131
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547105
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82143
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121209
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450118
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8124
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.213472
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682135
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213204
¹(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804353
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44806
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18382
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02024
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.851176
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067885
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300432
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552842
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827706
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128096
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457627
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820736
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.222693
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694036
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.226669
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817509
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46302
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21124
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99139
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854708
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072853
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.305812
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558707
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834098
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135098
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465341
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829224
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232111
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.706066
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240214
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830929
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47834
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23892
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96335
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858223
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077926
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311303
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564671
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8406
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142202
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473172
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837892
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242606
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718208
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25397
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844658
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49397
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2155
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93606
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.861863
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082551
º(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316909
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57077
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847253
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149475
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48113
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846679
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253538
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730494
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267844
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858626
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50989
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19213
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90958
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865534
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.086515
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32263
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576956
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854001
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156884
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489284
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855687
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264597
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742888
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281867
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872862
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52611
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16946
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88384
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869257
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090572
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328407
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583248
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.860891
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164406
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497576
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864824
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275748
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.755405
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296065
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887352
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54206
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15987
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85889
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873095
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.094688
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334292
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589676
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867883
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172091
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505972
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874131
±(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287019
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768091
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31039
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902132
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55354
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16627
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83464
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876931
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.098843
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339499
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596198
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874986
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179861
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51456
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883596
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298418
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78089
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32485
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917143
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5654
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17353
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8112
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.880847
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103102
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.344093
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60284
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882242
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187804
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52326
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893207
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.30993
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793793
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339451
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932457
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57759
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18166
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78851
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.884847
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107407
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34878
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609567
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889576
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195841
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532142
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903007
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3215
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806825
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354183
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947272
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59009
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19065
¸(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76797
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.88889
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111779
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353522
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616401
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897031
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20402
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541147
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912942
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333197
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.819974
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369075
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958593
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60294
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20054
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77893
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892981
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116222
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358341
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621752
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904612
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212323
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55026
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923037
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345007
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833246
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384114
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970141
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61611
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21129
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79086
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897141
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120718
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.363219
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627061
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912342
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220775
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559548
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933297
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356936
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84663
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399248
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.982008
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62959
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22294
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80376
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901352
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.125267
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36818
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632483
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920145
·(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22932
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.568974
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94373
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368927
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86013
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.414565
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9942
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64338
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2355
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81768
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905636
(400.76, 14.82, 310.73) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129915
