¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(379.66, 15.50, 276.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481483
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46995
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.43854
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.40935
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.50527
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.02618
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.90743
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.79329
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.68358
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.57811
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.47673
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.31469
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.28562
ı(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.2353
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.30428
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.37623
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.45125
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52942
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61086
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.69567
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43956
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85079
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797092
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30164
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86319
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.83922
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.78558
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.73937
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52849
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.49476
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46328
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.43402
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.53974
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.07466
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.95498
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.83994
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72937
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62308
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52091
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.4227
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.32829
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.24611
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.31525
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.38736
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46254
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.54088
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.6225
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.70749
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458185
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861955
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812069
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31825
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88176
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.87121
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.81591
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.77226
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.55556
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52175
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.49019
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46085
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.57431
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.12597
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.0053
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.88932
ô(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.77783
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.67066
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.56764
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46862
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.37343
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.28195
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.32821
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.40051
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.47588
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.55443
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.63626
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72147
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.46806
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872849
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.320189
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33463
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90001
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.91
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.85728
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.8133
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58484
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.55093
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.51929
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.48987
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.60895
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.47055
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.05846
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.94146
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.82901
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72091
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61699
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.51711
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.42109
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.32881
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.34318
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.4157
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.49129
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.57008
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.65214
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.7376
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477686
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.883471
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.331964
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35066
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.917
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.95646
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.90347
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.86219
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61635
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58235
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.55061
õ(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52111
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.64367
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.50469
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.11451
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.99644
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.88296
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.77388
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.66901
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.56822
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.47133
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.3782
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.36016
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.43293
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.50879
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58784
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.68103
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.78524
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.487055
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89381
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343431
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36651
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93192
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54544
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.06505
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.02506
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.65013
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61602
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58419
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.5546
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.67845
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.54129
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.17352
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.05433
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.93976
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.82963
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72377
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62201
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.52419
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.43018
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.37919
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.46745
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.56137
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.65908
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.76074
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.86649
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.49617
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.903869
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356039
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38203
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94663
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56236
ş(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.10254
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.06241
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.02471
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.65199
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62005
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.59036
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.71329
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.58039
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 12.54661
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.15347
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.04135
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.93356
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.82995
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.73036
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.63464
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.54264
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.45436
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.546
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.64136
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.74057
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.84379
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.95116
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505024
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.913642
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372707
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865396
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96107
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57853
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.14246
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.09024
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.06436
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.6903
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.65825
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62845
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.74817
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.62203
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.92007
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.626
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.61109
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.59829
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.58758
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.583
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.63967
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.67012
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.57764
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.62778
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.72466
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.82545
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.9303
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.03937
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513614
ö(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923124
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.38426
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.878255
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97528
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.10828
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.05606
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.01444
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.97812
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.73098
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.69881
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.6689
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.7831
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.32461
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.35512
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.38802
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.32531
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.21241
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.10389
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.99957
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.8993
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.80292
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.70786
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.71291
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.81138
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.91382
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.02039
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.13125
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.521935
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932313
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.395528
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890799
(379.62, 15.54, 276.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98919
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.13932
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.08693
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.04197
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 11.00861
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.77407
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.74177
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.71175
(379.62, 15.54, 276.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 10.81806
