¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
÷(342.28, 7.24, 370.07) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 12.5818
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.21455
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.770045
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917271
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074898
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.244029
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.425908
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.621983
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83396
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.063779
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313695
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.586486
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885299
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21395
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577131
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973995
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412963
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90489
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459892
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09075
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7597
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37333
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06371
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90878
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27497
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.43898
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.42043
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.40492
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.39245
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.38299
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.765804
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.91271
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.070024
¡(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.238805
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420266
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615943
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.827423
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056654
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30597
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578041
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.876053
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203775
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565886
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958701
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395889
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885718
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438231
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06606
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71074
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31859
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00208
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79383
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26708
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.61553
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.59661
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.58076
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.56798
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.55825
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.761706
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.908365
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065375
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233814
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.414925
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.610168
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821189
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049898
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298646
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570011
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867242
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194081
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552938
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944019
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379497
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867332
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417448
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04244
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66351
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26585
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94269
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70874
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26038
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.79929
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.77997
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.76377
™(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.75067
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.74065
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757831
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.904233
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060971
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22907
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.409819
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604666
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815234
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043447
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291612
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.562333
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858846
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184849
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540276
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929935
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363813
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849758
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397573
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01977
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6474
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23267
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88849
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6439
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25488
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.99058
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.97085
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.95427
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.94084
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.93052
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754137
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90031
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05673
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.22452
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.404967
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.599419
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809556
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.037299
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.284957
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555064
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850852
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176067
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.528102
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916465
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348831
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.832901
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.378544
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998123
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64934
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23488
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89096
œ(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63104
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25059
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.18976
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.1696
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.15263
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.13883
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.1282
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.75066
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.896555
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.052751
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220246
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.400349
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594444
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804191
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03151
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278608
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548178
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843286
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166897
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51654
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903638
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334501
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816836
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36038
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974334
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63594
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23852
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89506
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63565
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24749
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86404
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.37659
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.3592
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.34503
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.33407
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.747338
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893026
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.048988
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216204
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395998
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.589756
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.799117
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02602
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272627
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54163
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836158
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.156865
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505453
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891349
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320835
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.801511
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343107
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947155
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60498
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2436
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90078
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67682
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24559
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85917
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.59223
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.5744
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.55984
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.54852
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.744194
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.889703
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.045384
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212392
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391875
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585336
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.794332
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020823
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267009
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53548
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829405
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14732
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494941
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879712
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307844
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786959
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326674
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921099
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57535
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25017
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90814
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75499
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24491
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85665
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.81695
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.79866
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.78368
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.77199
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.741282
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886545
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.042055
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208809
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388037
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581179
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.789853
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015956
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261689
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529723
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823103
¡(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138272
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484956
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868657
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295523
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773129
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311071
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896124
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54694
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25819
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91711
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83581
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24537
(342.28, 7.24, 370.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85648
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.05122
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.03244
(342.28, 7.24, 370.07) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.01701
