¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(381.89, 13.86, 260.99) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 24.15926
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 15.85935
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 15.82354
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 15.79095
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 15.76157
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 16.98106
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679797
»(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920266
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180194
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461867
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772299
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120657
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398472
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697735
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020965
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448758
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58253
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24787
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33378
(381.66, 13.89, 261.49) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.04171
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685946
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926945
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187347
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469666
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786361
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138567
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417743
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718482
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043327
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563461
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22196
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71096
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39523
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53933
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692268
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933704
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194717
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477639
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800516
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157073
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437572
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.739842
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066403
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680595
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33227
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84047
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54421
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72861
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69864
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940617
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202208
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485761
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814785
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176058
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458016
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761879
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112976
³(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800239
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4434
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9711
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69477
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8926
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705184
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947694
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209812
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494939
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8292
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19568
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479042
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784536
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218213
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.922462
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5553
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10277
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84697
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05801
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711841
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954849
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217574
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508144
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843666
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212253
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500706
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807853
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325527
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0473
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66798
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.23548
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00072
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22478
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718605
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962176
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225488
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521445
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858239
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228281
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522972
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831854
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434916
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17481
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78145
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36921
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15614
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.39488
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725488
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9696
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233521
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534824
¸(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.872889
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244451
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545855
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893467
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546452
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3993
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89562
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50395
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31308
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83216
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732487
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977141
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241705
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548287
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88768
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260703
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569366
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991717
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660149
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48515
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01049
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63967
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47163
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739623
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98483
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250643
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561851
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902546
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277058
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593473
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091719
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769253
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57087
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12605
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77639
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63173
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74687
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.992664
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263151
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575465
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917466
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293522
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618235
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19349
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807619
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39682
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24226
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.91398
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79333
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754235
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000583
¸(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275673
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589167
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932496
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310098
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676904
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.256337
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846023
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41541
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35916
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05181
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95652
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761712
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008651
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28829
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602943
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947622
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326752
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765026
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290303
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884604
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43433
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47663
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18984
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12121
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769291
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016841
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300924
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61681
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962838
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343525
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795177
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324314
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923243
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45362
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59468
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32895
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2874
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776978
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025176
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313692
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630727
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978117
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360366
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825402
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358399
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95243
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47326
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7133
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46914
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45509
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784789
·(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03499
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326482
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644712
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993495
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377328
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85564
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.392517
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970405
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4933
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83245
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61036
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62418
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792705
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046781
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339329
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658751
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008925
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395109
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.885907
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426751
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98877
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51368
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95211
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75263
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80272
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800729
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058617
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352253
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672877
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024446
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421112
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91622
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460948
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00742
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53439
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0722
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89589
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99217
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808905
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070493
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365182
(381.66, 13.89, 261.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687071
