¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (431.39, 10.28, 362.95) (409.44, 2.35, 366.38) (8.54, 3.41, 3.87) Truck 3.246836
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.885008
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.871691
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.85955
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.850813
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.842683
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.83515
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.828207
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.821846
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.816063
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.810849
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.806201
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.802113
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.798582
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.795604
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793177
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.792635
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.792639
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793187
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.79428
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.795919
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.798106
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.800843
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.804132
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807977
œ (431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.95025
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.9271
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.911672
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.896968
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.882971
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.869665
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.857407
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.848676
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.84055
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.833022
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.826083
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.819726
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.813945
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.808734
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.804087
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.800002
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.796472
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793495
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.791069
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.789189
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.787856
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.787066
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.786821
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.787118
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.78796
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.790796
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.794661
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.799084
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.948697
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.925608
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.910189
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.895493
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.881504
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.868206
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.855817
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.84709
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.838968
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.831443
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.824507
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.818152
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812373
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807164
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.80252
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.798435
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.794907
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.791931
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.789732
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.788604
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.788021
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.787981
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.788485
Ÿ (431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.789533
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.791126
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793266
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.795955
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.799195
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.947767
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.924695
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.909281
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.89459
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.880606
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.867312
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.854779
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.846055
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.837935
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.830412
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.823478
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.817125
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.811862
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807425
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.803547
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.800225
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.797456
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.795237
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793564
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.792439
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.791858
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.791822
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.79233
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.793382
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.794981
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.797127
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.799823
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.803071
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.949077
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.927555
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.911582
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.896343
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.881822
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.868002
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.854956
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.847039
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.839719
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.832986
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.826835
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.82126
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.816254
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.811814
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807934
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.80461
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801841
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.799622
š (431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.797951
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.796828
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.796249
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.796217
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.79673
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.797787
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.799393
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801546
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.80425
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807507
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.95508
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.93148
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.915482
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.90022
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.885677
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.871836
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.859947
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.852021
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.844692
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.837952
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.831795
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.826215
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.821205
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.816761
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812878
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.809553
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.806783
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.804564
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.802895
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801774
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801199
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801171
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.801689
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.802753
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.804365
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.806527
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.80924
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812507
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.96174
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.935998
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.919972
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.904708
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.891382
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.878738
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.866759
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.85757
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.850232
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.843484
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.83732
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.831733
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.826718
œ (431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.82227
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.818385
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.815059
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812288
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.81007
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.808402
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807283
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.806712
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.806689
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.807212
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.808284
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.809904
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812074
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.814798
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.818076
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.969063
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.942588
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.92686
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.912798
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.899434
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.886751
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.874738
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.86488
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.857247
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.850209
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.843758
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.837889
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.832801
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.828348
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.82446
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.821132
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.81836
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.816143
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.814477
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.813361
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812794
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.812776
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.813306
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.814385
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.816014
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.818195
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.820929
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.82422
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.977058
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.950538
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.935614
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.921508
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.908102
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.895379
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.883327
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.873188
 (431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.86554
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.858487
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.852025
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.846145
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.840842
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.836111
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.831946
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.828345
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.825302
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.822816
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.821126
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.820013
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.81945
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.819438
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.819975
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.821063
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.822701
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.824893
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.82764
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.830945
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.985734
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.961157
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.945001
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.930847
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.917395
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.904629
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.892536
(431.42, 10.30, 362.87) (409.44, 2.35, 366.38) (8.54, 3.40, 3.87) Truck 2.882099
