¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ê (336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.845059
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518987
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816088
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149109
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504614
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896176
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332529
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828609
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207553
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.622845
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08589
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98122
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15863
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97377
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70575
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91014
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1236
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34653
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79421
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21354
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29154
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37338
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45909
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54881
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64269
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74077
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84318
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9501
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251447
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518837
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815231
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148183
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501024
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892176
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328095
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794244
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171581
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589273
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04891
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07296
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13857
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91177
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59392
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79478
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00441
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22336
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45207
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03792
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11393
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19372
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27735
‚(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36488
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45647
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55218
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6522
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7566
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251209
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51856
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814278
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144804
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497377
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888082
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323502
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76294
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141623
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55643
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01271
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1649
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11932
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85026
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48606
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68347
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88953
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10467
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32939
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5643
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94321
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02104
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10265
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18811
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27756
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37106
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46873
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57075
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250905
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518254
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813189
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141413
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493579
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883904
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318824
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736041
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11225
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524208
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977249
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25696
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10095
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78921
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38201
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57613
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77874
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99026
„(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21115
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44201
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77907
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85505
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93472
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01823
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10562
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20144
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30519
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41341
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250547
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51784
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811976
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13793
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489735
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879607
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314039
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70994
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083517
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492696
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942568
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34914
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08344
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72866
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28166
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4727
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67198
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88002
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09727
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32425
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56156
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70633
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.792
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88157
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97519
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07295
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17495
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28138
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250114
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.517375
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810615
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134373
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485815
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875237
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309157
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685699
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055344
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461861
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908659
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44132
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06678
ÿ(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69697
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18494
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37296
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56911
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77381
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98656
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1977
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41814
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58072
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66892
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76105
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85336
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94949
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04986
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15455
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249585
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516801
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809242
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130719
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481771
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87074
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304118
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662059
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027772
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.43171
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87545
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4839
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05093
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67941
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0917
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27685
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.468
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6582
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8566
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06361
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27972
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45904
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54566
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6362
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73075
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82945
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92972
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03275
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249027
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516146
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.808552
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127007
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.477673
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866209
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299038
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638965
„(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000831
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402198
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.919474
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4703
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03588
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66274
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99917
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17098
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35002
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53668
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73136
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93442
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14645
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34205
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42721
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51618
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60918
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70622
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8075
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9131
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248336
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.51545
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807485
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123198
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473462
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861527
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290352
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616432
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97446
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373355
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01233
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45746
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0217
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61923
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89229
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06047
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23629
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41957
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61067
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81006
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01813
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22964
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31339
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40092
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49238
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58789
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68753
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79148
(336.46, 7.21, 311.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247634
