¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
• (422.65, 14.73, 249.45) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 4.833946
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53175
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85234
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33022
æ(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.86506
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.95862
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.94133
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.81676
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.02796
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.881129
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.868434
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.856405
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.84503
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.834296
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.82419
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.814703
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.805825
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.807677
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.95813
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.126265
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.315351
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.529514
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62795
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43905
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37915
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39493
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85136
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74683
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.951
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43325
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.54774
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.95571
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.93842
(422.65, 14.73, 249.45) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.98146
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.721443
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.709369
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.697925
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.687099
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.676879
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.667255
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.658217
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.674344
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.809961
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.960674
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.129116
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.318566
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.533168
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62641
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43073
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36939
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3982
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85244
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75957
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0175
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51009
â(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.2431
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.579003
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.56749
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.556575
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.546247
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.536496
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.527309
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.553614
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.676466
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.812311
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.963292
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.13205
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.321875
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.536929
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61955
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42277
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36005
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39017
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83578
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65563
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08671
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63271
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.95056
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.91593
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88843
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.86564
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.84754
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.83411
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.82534
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.451178
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.440176
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.429743
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.419869
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.410543
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.443802
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.555592
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.678646
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.814727
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.965983
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.135065
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.325277
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.540796
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61299
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41517
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35224
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37696
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81979
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55315
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97644
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89933
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.66955
â(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.13801
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.12134
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10939
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10215
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09961
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.10177
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.400311
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.387066
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.374426
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.362378
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.350907
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.445652
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.557623
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.680886
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.817209
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.968748
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.138163
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.328773
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.544771
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60674
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40793
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34401
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36426
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8044
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48397
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83154
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17443
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.39959
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.410572
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.397264
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.384565
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.37246
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.360934
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.447549
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.559706
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.683183
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.819755
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.971585
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.141343
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.332362
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.548852
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60081
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40372
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3362
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35209
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78962
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45599
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6896
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99735
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.1402
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.421401
ê(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.408027
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.395265
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.383099
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.371517
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.449495
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.561843
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.68554
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.822367
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.974496
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.144606
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.336045
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.55304
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59529
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39911
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32882
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34041
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77185
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42898
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55054
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80064
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.05545
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.43281
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.419367
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406538
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.394309
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.382666
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.451489
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.564033
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.687954
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.825043
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.977478
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.147951
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.339819
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.557333
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59242
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39318
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32187
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32925
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75053
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42256
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41433
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60953
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.00492
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.444813
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.431297
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.418398
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406102
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.394395
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.453531
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.566275
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.690428
á(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.827785
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.980534
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.151377
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.343688
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.561734
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58984
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38762
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31534
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31859
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7446
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42144
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28094
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42384
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.95632
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.457422
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.44383
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.430857
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.418491
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.406717
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.455619
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.568569
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.69296
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.830591
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.983662
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.154885
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.347648
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.566241
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5873
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38242
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30929
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31919
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74441
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42118
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18354
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24344
(422.65, 14.73, 249.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.90962
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.470654
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.45698
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.44393
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.43149
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.419645
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.457756
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.570915
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.695549
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.833462
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 2.986862
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.158474
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.351702
(422.65, 14.73, 249.45) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 3.570853
