¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
œ (392.89, 14.62, 307.56) (409.36, 8.56, 315.57) (0.81, 2.16, 0.81) Human 4.73827
(392.89, 14.62, 307.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.49144
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.051274
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.022737
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.995629
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.969926
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.945597
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.930677
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.944798
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.14362
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16083
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81136
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65404
(392.89, 14.62, 307.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.58941
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48735
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94417
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07198
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94442
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.094604
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.065873
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.038583
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.012706
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.988211
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.965072
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.943267
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574102
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14572
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79048
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63857
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74191
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.29633
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.26314
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.23269
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93689
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.139758
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.110825
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.083345
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.057286
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.03262
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572189
Ú(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039901
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562026
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13062
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76962
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62225
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7314
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.02408
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.01751
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.03775
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.06059
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.08608
(392.89, 14.62, 307.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 6.186792
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091157
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407997
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756093
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140139
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563701
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029063
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549883
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11557
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74874
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60503
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70452
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.12047
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.13875
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.15964
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.18317
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.20937
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.797668
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086913
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403332
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750942
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.134438
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553939
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018184
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537657
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10053
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72784
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58697
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62565
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.24582
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.26476
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.28634
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.3106
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.33754
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793708
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082542
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398575
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74571
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128651
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544115
Ç(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00721
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525347
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08553
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70694
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56807
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54715
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.37609
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.39572
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.41804
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.44305
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.47079
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78964
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078169
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393771
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740395
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122772
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534298
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996202
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512982
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07059
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68949
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53302
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46909
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42258
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.53184
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.55493
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.58074
(392.89, 14.62, 307.56) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.60931
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785567
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073663
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388829
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734993
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1168
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52678
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98509
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500516
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05567
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6726
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46923
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39215
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41399
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1233
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76455
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67128
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781415
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069141
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383854
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729511
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110743
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519228
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973949
¿(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487999
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04079
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6558
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40589
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31806
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40605
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86033
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59277
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.52715
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777189
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064522
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378809
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723914
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104603
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511656
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962718
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475426
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02596
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63906
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34295
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24447
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39253
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60713
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42517
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42095
(392.89, 14.62, 307.56) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.7574
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77288
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059826
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.373661
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718279
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098335
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.504114
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951479
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462796
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01121
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61984
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28047
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17147
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30085
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36326
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65148
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31811
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40099
(392.89, 14.62, 307.56) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.30427
(392.89, 14.62, 307.56) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 24.32519
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768534
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055092
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368469
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71257
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092028
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496542
×(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940161
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450102
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996481
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59057
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22811
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09907
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20985
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12825
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95069
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19709
(392.89, 14.62, 307.56) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 22.31854
(392.89, 14.62, 307.56) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 22.4746
(392.89, 14.62, 307.56) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 22.65969
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.075081
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.069347
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.064614
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.060874
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085554
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488953
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931135
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437357
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981811
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56161
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19547
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02726
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1195
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90166
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69663
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59218
(392.89, 14.62, 307.56) (427.34, 7.53, 297.20) (1.52, 1.02, 0.98) Fence 22.4045
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.028907
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.02305
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.018185
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.014303
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079079
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.481347
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922676
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424555
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967188
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.533
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16318
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95608
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02984
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71516
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45205
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28736
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13037
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.984444
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.978471
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.973481
(392.89, 14.62, 307.56) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 4.977969
Í(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072501
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473751
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914217
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411746
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946663
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50463
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13129
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8855
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9311
(392.89, 14.62, 307.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54789
