¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.13507
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60249
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60863
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7278
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83415
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25632
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.21299
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.18791
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.16625
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.14798
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.13308
(413.30, 14.19, 246.53) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 18.5393
(413.30, 14.19, 246.53) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 18.53045
(413.30, 14.19, 246.53) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 18.5252
(413.30, 14.19, 246.53) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 18.52357
(413.30, 14.19, 246.53) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 18.52555
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233056
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.48364
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756588
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056262
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383287
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743679
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142152
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134184
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670428
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27793
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96111
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70994
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57119
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57205
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69005
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79553
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25905
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.25796
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.23281
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.2111
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.19278
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.17785
(413.30, 14.19, 246.53) (376.55, 7.54, 251.79) (1.36, 1.29, 1.33) Tools 20.13779
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225735
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475679
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747903
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.046953
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373051
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.732375
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129543
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568823
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65558
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26112
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93763
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68307
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54013
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53578
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65309
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78627
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26269
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.30655
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.28133
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.25955
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.24118
(413.30, 14.19, 246.53) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 17.22621
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.79505
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218427
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467734
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.739235
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.037665
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.36284
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7211
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116981
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554814
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640746
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24428
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91431
–(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65636
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5093
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49977
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61076
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77704
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30348
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.91884
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.89128
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.86747
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.84739
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.83103
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.60485
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211134
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459806
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730587
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0284
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352658
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709856
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.104464
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540862
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032557
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22752
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89114
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62987
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47873
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46407
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56294
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76785
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34756
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4551
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.9522
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.92831
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.90817
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.89175
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.4188
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203859
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451897
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.721961
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019161
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342502
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698645
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.091998
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526967
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017422
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21075
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86813
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60357
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44838
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42865
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5157
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75872
š(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37735
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3388
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.01723
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.99327
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.97306
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 18.95658
(413.30, 14.19, 246.53) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 19.2368
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196599
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444007
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.713356
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.009947
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332377
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687467
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079583
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513131
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.002307
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563905
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84532
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57749
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41827
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39355
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46907
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74961
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31807
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 18.07036
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 18.03283
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.99896
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.96872
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.94206
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189358
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436139
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.704997
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000762
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322285
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676449
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067221
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499358
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987218
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.546819
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82266
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5516
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38839
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35873
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4231
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72679
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25981
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.80881
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.77198
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.73876
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.7091
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.68299
ÿ(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182139
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428293
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696905
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991607
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312227
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665704
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054917
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.485652
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.972157
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52977
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14998
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52592
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35878
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32245
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37771
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67837
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20255
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.55812
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.52195
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.48935
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.46025
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.43466
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 18.71415
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17494
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42047
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.688818
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982482
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302202
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.654984
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042668
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.472011
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.957124
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.512758
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12902
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50046
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32944
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28406
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33292
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63049
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14631
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.42193
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.40232
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.38613
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.37336
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.364
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 18.54741
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167763
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412674
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.680746
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973391
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.292217
’(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644292
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030483
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458439
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942126
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494937
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10818
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80046
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30036
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24621
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28877
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58308
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09106
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.6774
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.65759
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.64126
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.62839
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 17.61897
(413.30, 14.19, 246.53) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 18.38429
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.160612
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404904
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67268
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964334
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282271
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633631
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018359
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444582
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927165
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476412
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08745
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77622
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27151
(413.30, 14.19, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20886
