¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
… (378.49, 14.78, 274.48) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 10.15911
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.6161
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84661
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68367
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216727
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403499
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605274
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823427
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057395
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31177
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589789
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890268
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.218204
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.580468
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980114
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.429746
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925068
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09376
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75382
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54604
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43629
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43723
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6165
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13191
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52325
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57694
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89258
ğ(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.75304
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216478
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403231
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604985
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823489
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057503
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.311888
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589919
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.891238
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219272
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.581649
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9818
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431631
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929178
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09856
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7561
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54867
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.28421
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44573
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62654
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13719
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52468
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49175
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94225
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96084
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216321
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403062
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604801
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823371
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057752
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31216
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590216
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892418
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220571
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583086
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.983767
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433833
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.93368
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10386
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75886
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55186
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.10224
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45514
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63774
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16239
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5459
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41005
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.40151
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.12141
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.10942
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216256
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402991
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604726
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823287
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058143
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312586
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590682
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893807
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2221
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584779
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986018
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436353
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534444
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1097
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76214
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55564
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.00799
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.22051
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.19572
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.1734
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.15353
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.13608
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.12104
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.74499
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.88466
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216281
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403018
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.604754
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.82332
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.058657
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.313166
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591317
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895405
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223861
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.586726
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.988553
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439188
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540083
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11605
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76829
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55999
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 12.09148
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47676
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66336
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2508
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.71299
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2569
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.85524
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.74433
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.73257
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.69141
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.67948
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216383
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403144
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.60489
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823466
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059281
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.3139
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59212
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897214
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.225852
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588931
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991367
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014516
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546178
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12294
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77611
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56489
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48052
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48896
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67782
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29596
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80106
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18537
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69807
(378.56, 14.72, 274.10) (388.38, 7.52, 247.74) (1.18, 1.64, 1.16) Tools 11.85185
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.30055
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.27964
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.26468
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216555
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403368
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605133
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.823729
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060044
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314787
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593091
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.898462
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228076
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.591391
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994467
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017788
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552747
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13034
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78451
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57037
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49176
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50212
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69341
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34181
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86815
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14812
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64491
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.65382
‰(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.63677
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.62435
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.61653
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.216815
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403689
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605481
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.824107
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060946
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315828
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594231
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899715
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230529
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.594105
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540047
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.021404
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55978
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13826
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7935
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57643
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50238
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51618
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71009
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38828
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91266
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19229
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5889
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.87302
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.85685
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.84516
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.83793
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.12188
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217166
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404109
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605936
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8246
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061985
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317025
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59554
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.901154
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233213
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597076
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543597
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02535
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566694
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14669
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80309
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58303
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51012
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53119
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7279
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43542
“(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95998
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12007
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58548
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.57126
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.45363
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.47075
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 22.63206
(378.56, 14.72, 274.10) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.26139
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.217606
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.404629
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.606498
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.825208
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062908
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318375
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597017
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902775
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23613
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600305
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54743
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029648
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571537
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15567
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81329
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59025
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51854
(378.56, 14.72, 274.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54715
