¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(341.45, 6.99, 371.50) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 13.75712
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70047
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.64235
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.61311
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.58627
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5618
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.53968
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.51988
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.50239
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.48719
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.47426
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.4636
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.45519
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44902
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44508
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44338
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44391
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44667
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.487909
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758852
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062235
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392096
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757513
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16029
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616025
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.117188
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2912
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98434
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75499
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64458
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.59401
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.56489
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.53816
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5138
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.49177
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.47206
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.45464
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43951
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.42664
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.41602
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.40764
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.4015
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39759
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.3959
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39642
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39918
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474609
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.744347
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.04578
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374082
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.736806
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13755
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589917
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.086391
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649597
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94259
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70706
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58906
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.54831
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.51931
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.49269
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.46842
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44648
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.42685
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.40951
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39443
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38162
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.37105
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.3627
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35659
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35269
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35101
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35153
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35428
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461319
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729856
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029294
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356096
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716081
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114863
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.563889
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05562
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.615716
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9011
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65942
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53382
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.5052
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.47631
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.44979
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.42562
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.40376
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38421
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36694
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35192
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33915
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32862
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32031
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31422
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31034
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30866
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.3092
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31193
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448042
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71538
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.012785
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.338144
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695342
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092237
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.537507
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024882
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581977
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85979
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61205
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4789
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.46465
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.43586
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.40944
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.38535
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36358
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.34409
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32688
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31192
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2992
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28871
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.28043
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27436
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2705
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26883
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26936
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27209
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43478
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700926
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.996253
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.320227
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674592
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.069675
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.510945
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99433
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.548388
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81869
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56492
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42435
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.4266
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39791
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.37157
¥(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.34757
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32587
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30645
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2893
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27439
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.26171
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25125
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24301
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23696
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23311
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23145
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23198
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.2347
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421536
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686496
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979703
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30235
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653839
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047181
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484408
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.965461
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.514955
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77779
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51807
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37009
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.39101
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.36242
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.33617
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.31224
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.29061
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27125
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25415
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23929
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.22666
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.21624
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20801
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20199
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19815
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.1965
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19703
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19975
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408314
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672088
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.96314
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28452
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.633088
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024759
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.457898
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936711
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481679
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73712
º(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47148
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31624
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.35786
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.32935
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.30317
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27932
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.25775
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.23845
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.22141
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20659
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19399
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.1836
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.17541
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.1694
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16558
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16393
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16446
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16717
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.395114
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65771
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946568
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.266735
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612341
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.002413
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43142
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.908085
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448571
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69666
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42517
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26274
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.3271
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.29867
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27257
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24878
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.22727
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.20803
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.19103
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.17625
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.16369
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.15333
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.14516
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13917
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13536
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13372
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13425
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.13695
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381938
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643363
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.92999
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248998
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.592445
À(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.980148
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.404983
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87959
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415634
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65646
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37917
(341.53, 6.92, 371.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2096
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.29871
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.27035
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.24431
(341.53, 6.92, 371.60) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 11.22058
